ic_date,ic_month,ic_year,ic_isoweek,ic_isodow,ic_isoyear,ic_call_grouping,ic_calls,ic_first_contacts,ic_second_contacts
2016-09-14,9,2016,37,3,2016,DTCSales_DirectMail,29,15,3
2016-09-14,9,2016,37,3,2016,DTCSales_Email,3,1,2
2016-09-14,9,2016,37,3,2016,DTCSales_PaidSearch,2,2,0
2016-09-14,9,2016,37,3,2016,DTCSales_Product,2,1,0
2016-09-14,9,2016,37,3,2016,DTCSales_Website,131,56,16
2016-09-15,9,2016,37,4,2016,,2,1,0
2016-09-15,9,2016,37,4,2016,DTCSales,45,3,3
2016-09-15,9,2016,37,4,2016,DTCSales_DirectMail,17,7,1
2016-09-15,9,2016,37,4,2016,DTCSales_Email,2,1,1
2016-09-15,9,2016,37,4,2016,DTCSales_PaidSearch,6,4,1
2016-09-15,9,2016,37,4,2016,DTCSales_Pillows,3,1,0
2016-09-15,9,2016,37,4,2016,DTCSales_SalesSite,2,1,0
2016-09-15,9,2016,37,4,2016,DTCSales_Social,1,0,0
2016-09-15,9,2016,37,4,2016,DTCSales_Website,101,48,15
2016-09-16,9,2016,37,5,2016,,2,0,0
2016-09-16,9,2016,37,5,2016,DTCSales,20,0,2
2016-09-16,9,2016,37,5,2016,DTCSales_DirectMail,24,12,3
2016-09-16,9,2016,37,5,2016,DTCSales_NA,1,0,0
2016-09-16,9,2016,37,5,2016,DTCSales_PaidSearch,11,8,1
2016-09-16,9,2016,37,5,2016,DTCSales_Product,2,0,1
2016-09-16,9,2016,37,5,2016,DTCSales_SalesSite,4,3,0
2016-09-16,9,2016,37,5,2016,DTCSales_Website,113,55,14
2016-09-17,9,2016,37,6,2016,DTCSales,12,1,2
2016-09-17,9,2016,37,6,2016,DTCSales_DirectMail,15,9,1
2016-09-17,9,2016,37,6,2016,DTCSales_Email,1,1,0
2016-09-17,9,2016,37,6,2016,DTCSales_PaidSearch,6,2,1
2016-09-17,9,2016,37,6,2016,DTCSales_Product,1,0,0
2016-09-17,9,2016,37,6,2016,DTCSales_SalesSite,3,2,0
2016-09-17,9,2016,37,6,2016,DTCSales_Website,72,31,6
2016-09-18,9,2016,37,7,2016,DTCSales,1,0,1
2016-09-18,9,2016,37,7,2016,DTCSales_DirectMail,6,5,1
2016-09-18,9,2016,37,7,2016,DTCSales_PaidSearch,6,2,0
2016-09-18,9,2016,37,7,2016,DTCSales_Product,2,2,0
2016-09-18,9,2016,37,7,2016,DTCSales_Website,44,20,3
2016-09-19,9,2016,38,1,2016,,9,0,5
2016-09-19,9,2016,38,1,2016,DTCSales,37,5,3
2016-09-19,9,2016,38,1,2016,DTCSales_DirectMail,20,5,4
2016-09-19,9,2016,38,1,2016,DTCSales_NA,1,0,0
2016-09-19,9,2016,38,1,2016,DTCSales_PaidSearch,7,4,1
2016-09-19,9,2016,38,1,2016,DTCSales_Product,2,1,0
2016-09-19,9,2016,38,1,2016,DTCSales_SalesSite,2,1,0
2016-09-19,9,2016,38,1,2016,DTCSales_Social,1,1,0
2016-09-19,9,2016,38,1,2016,DTCSales_Website,149,66,23
2016-09-20,9,2016,38,2,2016,DTCSales,37,1,6
2016-09-20,9,2016,38,2,2016,DTCSales_DirectMail,9,2,1
2016-09-20,9,2016,38,2,2016,DTCSales_Email,1,0,0
2016-09-20,9,2016,38,2,2016,DTCSales_NA,1,1,0
2016-09-20,9,2016,38,2,2016,DTCSales_PaidSearch,10,6,1
2016-09-20,9,2016,38,2,2016,DTCSales_Product,3,0,0
2016-09-20,9,2016,38,2,2016,DTCSales_SalesSite,3,1,1
2016-09-20,9,2016,38,2,2016,DTCSales_Website,128,56,8
2016-09-21,9,2016,38,3,2016,,6,0,1
2016-09-21,9,2016,38,3,2016,DTCSales,31,4,2
2016-09-21,9,2016,38,3,2016,DTCSales_DirectMail,15,7,1
2016-09-21,9,2016,38,3,2016,DTCSales_Email,1,0,0
2016-09-21,9,2016,38,3,2016,DTCSales_NA,5,2,0
2016-09-21,9,2016,38,3,2016,DTCSales_PaidSearch,5,2,0
2016-09-21,9,2016,38,3,2016,DTCSales_SalesSite,2,2,0
2016-09-21,9,2016,38,3,2016,DTCSales_Website,144,57,18
2016-09-22,9,2016,38,4,2016,,2,0,2
2016-09-22,9,2016,38,4,2016,DTCSales,40,5,4
2016-09-22,9,2016,38,4,2016,DTCSales_DirectMail,7,4,0
2016-09-22,9,2016,38,4,2016,DTCSales_Email,2,1,1
2016-09-22,9,2016,38,4,2016,DTCSales_PaidSearch,11,6,0
2016-09-22,9,2016,38,4,2016,DTCSales_Product,3,2,0
2016-09-22,9,2016,38,4,2016,DTCSales_SalesSite,6,1,1
2016-09-22,9,2016,38,4,2016,DTCSales_Website,115,65,5
2016-09-23,9,2016,38,5,2016,,1,0,1
2016-09-23,9,2016,38,5,2016,DTCSales,30,7,4
2016-09-23,9,2016,38,5,2016,DTCSales_DirectMail,16,12,0
2016-09-23,9,2016,38,5,2016,DTCSales_Email,1,0,0
2016-09-23,9,2016,38,5,2016,DTCSales_PaidSearch,12,5,1
2016-09-23,9,2016,38,5,2016,DTCSales_SalesSite,3,1,0
2016-09-23,9,2016,38,5,2016,DTCSales_Website,100,48,5
2016-09-24,9,2016,38,6,2016,DTCSales,13,1,3
2016-09-24,9,2016,38,6,2016,DTCSales_DirectMail,10,6,2
2016-09-24,9,2016,38,6,2016,DTCSales_Email,1,1,0
2016-09-24,9,2016,38,6,2016,DTCSales_NA,1,1,0
2016-09-24,9,2016,38,6,2016,DTCSales_PaidSearch,3,3,0
2016-09-24,9,2016,38,6,2016,DTCSales_SalesSite,3,1,0
2016-09-24,9,2016,38,6,2016,DTCSales_Website,58,30,3
2016-09-25,9,2016,38,7,2016,DTCSales,1,0,1
2016-09-25,9,2016,38,7,2016,DTCSales_DirectMail,2,0,0
2016-09-25,9,2016,38,7,2016,DTCSales_NA,1,0,1
2016-09-25,9,2016,38,7,2016,DTCSales_PaidSearch,8,1,2
2016-09-25,9,2016,38,7,2016,DTCSales_Pillows,1,0,0
2016-09-25,9,2016,38,7,2016,DTCSales_Product,1,0,1
2016-09-25,9,2016,38,7,2016,DTCSales_SalesSite,1,1,0
2016-09-25,9,2016,38,7,2016,DTCSales_Website,57,27,3
2016-09-26,9,2016,39,1,2016,,2,1,0
2016-09-26,9,2016,39,1,2016,DTCSales,45,3,7
2016-09-26,9,2016,39,1,2016,DTCSales_DirectMail,12,5,3
2016-09-26,9,2016,39,1,2016,DTCSales_Email,6,2,0
2016-09-26,9,2016,39,1,2016,DTCSales_PaidSearch,15,8,2
2016-09-26,9,2016,39,1,2016,DTCSales_Product,1,0,1
2016-09-26,9,2016,39,1,2016,DTCSales_Website,118,58,14
2016-09-27,9,2016,39,2,2016,,3,2,0
2016-09-27,9,2016,39,2,2016,DTCSales,40,6,3
2016-09-27,9,2016,39,2,2016,DTCSales_DirectMail,8,5,0
2016-09-27,9,2016,39,2,2016,DTCSales_Email,3,1,0
2016-09-27,9,2016,39,2,2016,DTCSales_PaidSearch,14,8,2
2016-09-27,9,2016,39,2,2016,DTCSales_Product,2,1,1
2016-09-27,9,2016,39,2,2016,DTCSales_SalesSite,2,2,0
2016-09-27,9,2016,39,2,2016,DTCSales_Social,1,1,0
2016-09-27,9,2016,39,2,2016,DTCSales_Website,117,65,10
2016-09-28,9,2016,39,3,2016,,3,0,1
2016-09-28,9,2016,39,3,2016,DTCSales,40,2,8
2016-09-28,9,2016,39,3,2016,DTCSales_DirectMail,10,2,2
2016-09-28,9,2016,39,3,2016,DTCSales_Email,4,2,0
2016-09-28,9,2016,39,3,2016,DTCSales_PaidSearch,7,2,2
2016-09-28,9,2016,39,3,2016,DTCSales_Pillows,1,0,1
2016-09-28,9,2016,39,3,2016,DTCSales_Product,1,1,0
2016-09-28,9,2016,39,3,2016,DTCSales_Radio,1,0,0
2016-09-28,9,2016,39,3,2016,DTCSales_Website,107,56,10
2016-09-29,9,2016,39,4,2016,,2,0,1
2016-09-29,9,2016,39,4,2016,DTCSales,31,3,2
2016-09-29,9,2016,39,4,2016,DTCSales_DirectMail,8,5,0
2016-09-29,9,2016,39,4,2016,DTCSales_Email,3,1,0
2016-09-29,9,2016,39,4,2016,DTCSales_PaidSearch,9,4,2
2016-09-29,9,2016,39,4,2016,DTCSales_Website,105,51,9
2016-09-30,9,2016,39,5,2016,,1,0,1
2016-09-30,9,2016,39,5,2016,DTCSales,46,6,3
2016-09-30,9,2016,39,5,2016,DTCSales_DirectMail,17,6,1
2016-09-30,9,2016,39,5,2016,DTCSales_PaidSearch,12,10,1
2016-09-30,9,2016,39,5,2016,DTCSales_Website,109,58,11
2016-10-01,10,2016,39,6,2016,,1,1,0
2016-10-01,10,2016,39,6,2016,DTCSales,7,1,0
2016-10-01,10,2016,39,6,2016,DTCSales_DirectMail,9,8,1
2016-10-01,10,2016,39,6,2016,DTCSales_Email,3,3,0
2016-10-01,10,2016,39,6,2016,DTCSales_PaidSearch,4,3,0
2016-10-01,10,2016,39,6,2016,DTCSales_Product,1,1,0
2016-10-01,10,2016,39,6,2016,DTCSales_Website,58,41,1
2016-10-02,10,2016,39,7,2016,DTCSales,7,6,0
2016-10-02,10,2016,39,7,2016,DTCSales_DirectMail,7,1,0
2016-10-02,10,2016,39,7,2016,DTCSales_Email,4,3,0
2016-10-02,10,2016,39,7,2016,DTCSales_PaidSearch,7,4,1
2016-10-02,10,2016,39,7,2016,DTCSales_Product,1,0,0
2016-10-02,10,2016,39,7,2016,DTCSales_Website,53,20,5
2016-10-03,10,2016,40,1,2016,,1,1,0
2016-10-03,10,2016,40,1,2016,DTCSales,62,3,10
2016-10-03,10,2016,40,1,2016,DTCSales_DirectMail,22,8,3
2016-10-03,10,2016,40,1,2016,DTCSales_Email,6,3,1
2016-10-03,10,2016,40,1,2016,DTCSales_PaidSearch,5,2,1
2016-10-03,10,2016,40,1,2016,DTCSales_Pillows,1,1,0
2016-10-03,10,2016,40,1,2016,DTCSales_Product,2,0,1
2016-10-03,10,2016,40,1,2016,DTCSales_SalesSite,6,4,0
2016-10-03,10,2016,40,1,2016,DTCSales_Social,1,0,0
2016-10-03,10,2016,40,1,2016,DTCSales_Website,83,37,7
2016-10-04,10,2016,40,2,2016,,4,2,2
2016-10-04,10,2016,40,2,2016,DTCSales,41,2,3
2016-10-04,10,2016,40,2,2016,DTCSales_DirectMail,17,7,0
2016-10-04,10,2016,40,2,2016,DTCSales_Email,2,1,0
2016-10-04,10,2016,40,2,2016,DTCSales_PaidSearch,10,6,2
2016-10-04,10,2016,40,2,2016,DTCSales_Product,3,1,0
2016-10-04,10,2016,40,2,2016,DTCSales_SalesSite,1,0,0
2016-10-04,10,2016,40,2,2016,DTCSales_Social,1,1,0
2016-10-04,10,2016,40,2,2016,DTCSales_Website,73,40,6
2016-10-05,10,2016,40,3,2016,,6,2,2
2016-10-05,10,2016,40,3,2016,DTCSales,47,4,5
2016-10-05,10,2016,40,3,2016,DTCSales_DirectMail,11,3,1
2016-10-05,10,2016,40,3,2016,DTCSales_Email,3,1,1
2016-10-05,10,2016,40,3,2016,DTCSales_NA,1,1,0
2016-10-05,10,2016,40,3,2016,DTCSales_PaidSearch,6,3,1
2016-10-05,10,2016,40,3,2016,DTCSales_SalesSite,2,1,0
2016-10-05,10,2016,40,3,2016,DTCSales_Website,84,42,7
2016-10-06,10,2016,40,4,2016,,1,0,0
2016-10-06,10,2016,40,4,2016,DTCSales,45,6,8
2016-10-06,10,2016,40,4,2016,DTCSales_DirectMail,4,4,0
2016-10-06,10,2016,40,4,2016,DTCSales_Email,1,1,0
2016-10-06,10,2016,40,4,2016,DTCSales_PaidSearch,8,4,2
2016-10-06,10,2016,40,4,2016,DTCSales_Radio,1,1,0
2016-10-06,10,2016,40,4,2016,DTCSales_SalesSite,4,3,1
2016-10-06,10,2016,40,4,2016,DTCSales_Website,74,35,8
2016-10-07,10,2016,40,5,2016,,1,0,1
2016-10-07,10,2016,40,5,2016,DTCSales,59,4,5
2016-10-07,10,2016,40,5,2016,DTCSales_DirectMail,12,8,1
2016-10-07,10,2016,40,5,2016,DTCSales_Email,4,1,2
2016-10-07,10,2016,40,5,2016,DTCSales_PaidSearch,8,5,1
2016-10-07,10,2016,40,5,2016,DTCSales_Product,2,1,1
2016-10-07,10,2016,40,5,2016,DTCSales_SalesSite,3,3,0
2016-10-07,10,2016,40,5,2016,DTCSales_Website,99,28,8
2016-10-08,10,2016,40,6,2016,DTCSales,13,1,1
2016-10-08,10,2016,40,6,2016,DTCSales_DirectMail,4,1,2
2016-10-08,10,2016,40,6,2016,DTCSales_Email,2,1,0
2016-10-08,10,2016,40,6,2016,DTCSales_PaidSearch,1,1,0
2016-10-08,10,2016,40,6,2016,DTCSales_SalesSite,15,10,0
2016-10-08,10,2016,40,6,2016,DTCSales_Website,79,37,6
2016-10-09,10,2016,40,7,2016,,2,0,2
2016-10-09,10,2016,40,7,2016,DTCSales,6,3,2
2016-10-09,10,2016,40,7,2016,DTCSales_DirectMail,11,4,0
2016-10-09,10,2016,40,7,2016,DTCSales_Email,4,1,0
2016-10-09,10,2016,40,7,2016,DTCSales_PaidSearch,6,2,0
2016-10-09,10,2016,40,7,2016,DTCSales_SalesSite,2,2,0
2016-10-09,10,2016,40,7,2016,DTCSales_Website,73,33,1
2016-10-10,10,2016,41,1,2016,,6,4,1
2016-10-10,10,2016,41,1,2016,DTCSales,57,6,8
2016-10-10,10,2016,41,1,2016,DTCSales_DirectMail,9,3,1
2016-10-10,10,2016,41,1,2016,DTCSales_Email,3,2,0
2016-10-10,10,2016,41,1,2016,DTCSales_PaidSearch,9,6,0
2016-10-10,10,2016,41,1,2016,DTCSales_Product,3,0,1
2016-10-10,10,2016,41,1,2016,DTCSales_SalesSite,5,3,1
2016-10-10,10,2016,41,1,2016,DTCSales_Website,122,63,16
2016-10-11,10,2016,41,2,2016,,2,2,0
2016-10-11,10,2016,41,2,2016,DTCSales,54,7,5
2016-10-11,10,2016,41,2,2016,DTCSales_DirectMail,32,5,2
2016-10-11,10,2016,41,2,2016,DTCSales_Email,5,0,1
2016-10-11,10,2016,41,2,2016,DTCSales_PaidSearch,8,4,0
2016-10-11,10,2016,41,2,2016,DTCSales_Product,3,2,1
2016-10-11,10,2016,41,2,2016,DTCSales_SalesSite,6,4,1
2016-10-11,10,2016,41,2,2016,DTCSales_Website,112,55,9
2016-10-12,10,2016,41,3,2016,,3,0,0
2016-10-12,10,2016,41,3,2016,DTCSales,36,5,5
2016-10-12,10,2016,41,3,2016,DTCSales_DirectMail,6,2,1
2016-10-12,10,2016,41,3,2016,DTCSales_Email,3,2,0
2016-10-12,10,2016,41,3,2016,DTCSales_PaidSearch,4,3,0
2016-10-12,10,2016,41,3,2016,DTCSales_Product,1,1,0
2016-10-12,10,2016,41,3,2016,DTCSales_SalesSite,4,1,0
2016-10-12,10,2016,41,3,2016,DTCSales_Website,83,40,9
2016-10-13,10,2016,41,4,2016,,6,1,1
2016-10-13,10,2016,41,4,2016,DTCSales,44,4,5
2016-10-13,10,2016,41,4,2016,DTCSales_DirectMail,8,5,0
2016-10-13,10,2016,41,4,2016,DTCSales_Email,1,0,0
2016-10-13,10,2016,41,4,2016,DTCSales_PaidSearch,6,3,1
2016-10-13,10,2016,41,4,2016,DTCSales_Product,1,1,0
2016-10-13,10,2016,41,4,2016,DTCSales_SalesSite,2,1,1
2016-10-13,10,2016,41,4,2016,DTCSales_Website,72,35,9
2016-10-14,10,2016,41,5,2016,DTCSales,38,3,5
2016-10-14,10,2016,41,5,2016,DTCSales_DirectMail,8,4,1
2016-10-14,10,2016,41,5,2016,DTCSales_Email,2,0,0
2016-10-14,10,2016,41,5,2016,DTCSales_PaidSearch,11,7,0
2016-10-14,10,2016,41,5,2016,DTCSales_Product,1,1,0
2016-10-14,10,2016,41,5,2016,DTCSales_SalesSite,5,5,0
2016-10-14,10,2016,41,5,2016,DTCSales_Website,63,27,9
2016-10-15,10,2016,41,6,2016,DTCSales,20,1,3
2016-10-15,10,2016,41,6,2016,DTCSales_DirectMail,4,1,0
2016-10-15,10,2016,41,6,2016,DTCSales_PaidSearch,5,4,0
2016-10-15,10,2016,41,6,2016,DTCSales_SalesSite,5,4,0
2016-10-15,10,2016,41,6,2016,DTCSales_Website,40,23,7
2016-10-16,10,2016,41,7,2016,DTCSales,5,4,1
2016-10-16,10,2016,41,7,2016,DTCSales_DirectMail,3,3,0
2016-10-16,10,2016,41,7,2016,DTCSales_PaidSearch,4,3,0
2016-10-16,10,2016,41,7,2016,DTCSales_Radio,2,1,0
2016-10-16,10,2016,41,7,2016,DTCSales_SalesSite,2,2,0
2016-10-16,10,2016,41,7,2016,DTCSales_Website,41,20,2
2016-10-17,10,2016,42,1,2016,,5,1,0
2016-10-17,10,2016,42,1,2016,DTCSales,47,5,6
2016-10-17,10,2016,42,1,2016,DTCSales_DirectMail,17,7,0
2016-10-17,10,2016,42,1,2016,DTCSales_PaidSearch,11,6,0
2016-10-17,10,2016,42,1,2016,DTCSales_Product,2,1,0
2016-10-17,10,2016,42,1,2016,DTCSales_SalesSite,6,4,0
2016-10-17,10,2016,42,1,2016,DTCSales_Social,1,1,0
2016-10-17,10,2016,42,1,2016,DTCSales_Website,86,41,10
2016-10-18,10,2016,42,2,2016,,4,0,1
2016-10-18,10,2016,42,2,2016,DTCSales,29,4,5
2016-10-18,10,2016,42,2,2016,DTCSales_DirectMail,10,1,1
2016-10-18,10,2016,42,2,2016,DTCSales_Email,3,2,0
2016-10-18,10,2016,42,2,2016,DTCSales_PaidSearch,3,3,0
2016-10-18,10,2016,42,2,2016,DTCSales_Product,2,0,0
2016-10-18,10,2016,42,2,2016,DTCSales_SalesSite,5,5,0
2016-10-18,10,2016,42,2,2016,DTCSales_Website,63,32,3
2016-10-19,10,2016,42,3,2016,,6,0,2
2016-10-19,10,2016,42,3,2016,DTCSales,44,4,5
2016-10-19,10,2016,42,3,2016,DTCSales_DirectMail,13,5,4
2016-10-19,10,2016,42,3,2016,DTCSales_Email,1,0,1
2016-10-19,10,2016,42,3,2016,DTCSales_PaidSearch,1,0,0
2016-10-19,10,2016,42,3,2016,DTCSales_SalesSite,3,2,0
2016-10-19,10,2016,42,3,2016,DTCSales_Website,59,29,7
2016-10-20,10,2016,42,4,2016,,3,0,0
2016-10-20,10,2016,42,4,2016,DTCSales,33,2,7
2016-10-20,10,2016,42,4,2016,DTCSales_DirectMail,4,2,0
2016-10-20,10,2016,42,4,2016,DTCSales_Email,1,1,0
2016-10-20,10,2016,42,4,2016,DTCSales_PaidSearch,9,3,3
2016-10-20,10,2016,42,4,2016,DTCSales_Product,2,0,1
2016-10-20,10,2016,42,4,2016,DTCSales_SalesSite,5,4,0
2016-10-20,10,2016,42,4,2016,DTCSales_Website,54,32,2
2016-10-21,10,2016,42,5,2016,,2,1,0
2016-10-21,10,2016,42,5,2016,DTCSales,30,2,5
2016-10-21,10,2016,42,5,2016,DTCSales_DirectMail,4,2,1
2016-10-21,10,2016,42,5,2016,DTCSales_PaidSearch,9,4,3
2016-10-21,10,2016,42,5,2016,DTCSales_SalesSite,11,8,1
2016-10-21,10,2016,42,5,2016,DTCSales_Website,62,31,1
2016-10-22,10,2016,42,6,2016,,1,0,1
2016-10-22,10,2016,42,6,2016,DTCSales,11,2,0
2016-10-22,10,2016,42,6,2016,DTCSales_DirectMail,6,3,1
2016-10-22,10,2016,42,6,2016,DTCSales_Email,2,1,0
2016-10-22,10,2016,42,6,2016,DTCSales_PaidSearch,2,1,0
2016-10-22,10,2016,42,6,2016,DTCSales_Product,1,0,1
2016-10-22,10,2016,42,6,2016,DTCSales_SalesSite,5,5,0
2016-10-22,10,2016,42,6,2016,DTCSales_Website,49,28,7
2016-10-23,10,2016,42,7,2016,DTCSales,2,1,0
2016-10-23,10,2016,42,7,2016,DTCSales_DirectMail,5,4,1
2016-10-23,10,2016,42,7,2016,DTCSales_PaidSearch,4,4,0
2016-10-23,10,2016,42,7,2016,DTCSales_Pillows,1,0,0
2016-10-23,10,2016,42,7,2016,DTCSales_SalesSite,8,4,0
2016-10-23,10,2016,42,7,2016,DTCSales_Website,48,23,3
2016-10-24,10,2016,43,1,2016,,7,2,0
2016-10-24,10,2016,43,1,2016,DTCSales,61,5,12
2016-10-24,10,2016,43,1,2016,DTCSales_DirectMail,12,3,6
2016-10-24,10,2016,43,1,2016,DTCSales_PaidSearch,14,3,2
2016-10-24,10,2016,43,1,2016,DTCSales_Product,2,1,0
2016-10-24,10,2016,43,1,2016,DTCSales_SalesSite,2,1,0
2016-10-24,10,2016,43,1,2016,DTCSales_Social,1,0,0
2016-10-24,10,2016,43,1,2016,DTCSales_Website,116,55,5
2016-10-25,10,2016,43,2,2016,,5,2,0
2016-10-25,10,2016,43,2,2016,DTCSales,38,5,3
2016-10-25,10,2016,43,2,2016,DTCSales_DirectMail,7,4,0
2016-10-25,10,2016,43,2,2016,DTCSales_Email,2,0,0
2016-10-25,10,2016,43,2,2016,DTCSales_PaidSearch,5,1,1
2016-10-25,10,2016,43,2,2016,DTCSales_SalesSite,3,1,1
2016-10-25,10,2016,43,2,2016,DTCSales_Website,102,53,6
2016-10-26,10,2016,43,3,2016,,6,1,0
2016-10-26,10,2016,43,3,2016,DTCSales,45,6,4
2016-10-26,10,2016,43,3,2016,DTCSales_DirectMail,8,2,2
2016-10-26,10,2016,43,3,2016,DTCSales_Email,11,4,2
2016-10-26,10,2016,43,3,2016,DTCSales_PaidSearch,13,5,1
2016-10-26,10,2016,43,3,2016,DTCSales_Product,4,1,1
2016-10-26,10,2016,43,3,2016,DTCSales_SalesSite,2,2,0
2016-10-26,10,2016,43,3,2016,DTCSales_Website,91,48,9
2016-10-27,10,2016,43,4,2016,,2,0,1
2016-10-27,10,2016,43,4,2016,DTCSales,43,6,2
2016-10-27,10,2016,43,4,2016,DTCSales_DirectMail,7,2,0
2016-10-27,10,2016,43,4,2016,DTCSales_Email,5,1,1
2016-10-27,10,2016,43,4,2016,DTCSales_PaidSearch,6,4,0
2016-10-27,10,2016,43,4,2016,DTCSales_Website,68,28,11
2016-10-28,10,2016,43,5,2016,,5,0,1
2016-10-28,10,2016,43,5,2016,DTCSales,21,0,4
2016-10-28,10,2016,43,5,2016,DTCSales_DirectMail,4,1,0
2016-10-28,10,2016,43,5,2016,DTCSales_Email,4,2,0
2016-10-28,10,2016,43,5,2016,DTCSales_PaidSearch,4,1,1
2016-10-28,10,2016,43,5,2016,DTCSales_SalesSite,1,1,0
2016-10-28,10,2016,43,5,2016,DTCSales_Website,75,41,6
2016-10-29,10,2016,43,6,2016,,2,1,1
2016-10-29,10,2016,43,6,2016,DTCSales,11,1,2
2016-10-29,10,2016,43,6,2016,DTCSales_DirectMail,3,0,0
2016-10-29,10,2016,43,6,2016,DTCSales_Email,1,0,0
2016-10-29,10,2016,43,6,2016,DTCSales_PaidSearch,3,0,0
2016-10-29,10,2016,43,6,2016,DTCSales_Product,1,1,0
2016-10-29,10,2016,43,6,2016,DTCSales_Website,59,32,4
2016-10-30,10,2016,43,7,2016,DTCSales,5,2,0
2016-10-30,10,2016,43,7,2016,DTCSales_DirectMail,5,1,1
2016-10-30,10,2016,43,7,2016,DTCSales_Email,1,0,0
2016-10-30,10,2016,43,7,2016,DTCSales_PaidSearch,9,4,2
2016-10-30,10,2016,43,7,2016,DTCSales_Product,3,1,0
2016-10-30,10,2016,43,7,2016,DTCSales_Website,53,27,3
2016-10-31,10,2016,44,1,2016,,4,1,0
2016-10-31,10,2016,44,1,2016,DTCSales,51,3,10
2016-10-31,10,2016,44,1,2016,DTCSales_DirectMail,8,0,3
2016-10-31,10,2016,44,1,2016,DTCSales_Email,5,3,0
2016-10-31,10,2016,44,1,2016,DTCSales_PaidSearch,10,6,1
2016-10-31,10,2016,44,1,2016,DTCSales_Product,2,1,0
2016-10-31,10,2016,44,1,2016,DTCSales_SalesSite,14,8,0
2016-10-31,10,2016,44,1,2016,DTCSales_Social,1,0,1
2016-10-31,10,2016,44,1,2016,DTCSales_Website,119,54,11
2016-11-01,11,2016,44,2,2016,,3,2,0
2016-11-01,11,2016,44,2,2016,DTCSales,35,4,6
2016-11-01,11,2016,44,2,2016,DTCSales_DirectMail,2,0,0
2016-11-01,11,2016,44,2,2016,DTCSales_Email,1,0,0
2016-11-01,11,2016,44,2,2016,DTCSales_PaidSearch,6,1,2
2016-11-01,11,2016,44,2,2016,DTCSales_Product,3,0,0
2016-11-01,11,2016,44,2,2016,DTCSales_SalesSite,8,6,0
2016-11-01,11,2016,44,2,2016,DTCSales_Website,97,49,6
2016-11-02,11,2016,44,3,2016,,6,3,1
2016-11-02,11,2016,44,3,2016,DTCSales,53,5,3
2016-11-02,11,2016,44,3,2016,DTCSales_DirectMail,7,3,0
2016-11-02,11,2016,44,3,2016,DTCSales_Email,1,1,0
2016-11-02,11,2016,44,3,2016,DTCSales_PaidSearch,9,3,3
2016-11-02,11,2016,44,3,2016,DTCSales_Product,1,1,0
2016-11-02,11,2016,44,3,2016,DTCSales_SalesSite,6,4,1
2016-11-02,11,2016,44,3,2016,DTCSales_Website,98,42,11
2016-11-03,11,2016,44,4,2016,,9,3,1
2016-11-03,11,2016,44,4,2016,DTCSales,26,3,4
2016-11-03,11,2016,44,4,2016,DTCSales_DirectMail,4,0,2
2016-11-03,11,2016,44,4,2016,DTCSales_Email,1,1,0
2016-11-03,11,2016,44,4,2016,DTCSales_PaidSearch,9,6,0
2016-11-03,11,2016,44,4,2016,DTCSales_SalesSite,6,3,0
2016-11-03,11,2016,44,4,2016,DTCSales_Website,75,40,5
2016-11-04,11,2016,44,5,2016,,7,2,0
2016-11-04,11,2016,44,5,2016,DTCSales,41,5,5
2016-11-04,11,2016,44,5,2016,DTCSales_DirectMail,8,1,3
2016-11-04,11,2016,44,5,2016,DTCSales_Email,2,1,0
2016-11-04,11,2016,44,5,2016,DTCSales_PaidSearch,9,4,0
2016-11-04,11,2016,44,5,2016,DTCSales_Product,1,0,0
2016-11-04,11,2016,44,5,2016,DTCSales_SalesSite,8,2,1
2016-11-04,11,2016,44,5,2016,DTCSales_Website,73,33,10
2016-11-05,11,2016,44,6,2016,DTCSales,32,3,6
2016-11-05,11,2016,44,6,2016,DTCSales_DirectMail,3,2,0
2016-11-05,11,2016,44,6,2016,DTCSales_PaidSearch,6,4,0
2016-11-05,11,2016,44,6,2016,DTCSales_SalesSite,4,3,0
2016-11-05,11,2016,44,6,2016,DTCSales_Website,89,38,10
2016-11-06,11,2016,44,7,2016,,1,0,1
2016-11-06,11,2016,44,7,2016,DTCSales,4,2,2
2016-11-06,11,2016,44,7,2016,DTCSales_Email,1,1,0
2016-11-06,11,2016,44,7,2016,DTCSales_PaidSearch,4,0,2
2016-11-06,11,2016,44,7,2016,DTCSales_Pillows,1,1,0
2016-11-06,11,2016,44,7,2016,DTCSales_SalesSite,1,0,1
2016-11-06,11,2016,44,7,2016,DTCSales_Website,62,30,2
2016-11-07,11,2016,45,1,2016,,5,2,0
2016-11-07,11,2016,45,1,2016,DTCSales,45,4,7
2016-11-07,11,2016,45,1,2016,DTCSales_DirectMail,7,3,0
2016-11-07,11,2016,45,1,2016,DTCSales_Email,2,0,1
2016-11-07,11,2016,45,1,2016,DTCSales_PaidSearch,13,5,2
2016-11-07,11,2016,45,1,2016,DTCSales_Product,2,1,0
2016-11-07,11,2016,45,1,2016,DTCSales_SalesSite,11,10,0
2016-11-07,11,2016,45,1,2016,DTCSales_Website,112,47,21
2016-11-08,11,2016,45,2,2016,,6,1,0
2016-11-08,11,2016,45,2,2016,DTCSales,33,4,5
2016-11-08,11,2016,45,2,2016,DTCSales_DirectMail,3,0,1
2016-11-08,11,2016,45,2,2016,DTCSales_NA,1,1,0
