goog_date,goog_month,goog_year,goog_isoweek,goog_isodow,goog_isoyear,goog_channel_group,goog_product_group,goog_sub_channel,goog_advertiser,goog_cost,goog_impressions,goog_clicks,goog_video_views,goog_video_completes
2018-05-19,5,2018,20,5,2018,Shopping,Other,SN,Tempur-Pedic,1186.59,23529,184,0,0.0
2018-05-19,5,2018,20,5,2018,Shopping,Pillow,SN,Tempur-Pedic,3015.7200000000003,24921,274,0,0.0
2018-05-19,5,2018,20,5,2018,YouTube,Mattress,YT,Tempur-Pedic,1462.0900000000004,79723,279,18687,18483.0
2018-05-20,5,2018,20,6,2018,Branded Search,Mattress,SN,Tempur-Pedic,12169.959999999983,24523,3300,0,0.0
2018-05-20,5,2018,20,6,2018,Branded Search,Pillow,SN,Tempur-Pedic,1213.11,5442,468,0,0.0
2018-05-20,5,2018,20,6,2018,Competitor,Mattress,SN,Tempur-Pedic,7461.930000000001,181241,928,0,0.0
2018-05-20,5,2018,20,6,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,766.75,100301,283,0,0.0
2018-05-20,5,2018,20,6,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,8083.529999999999,158133,910,0,0.0
2018-05-20,5,2018,20,6,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,242.24,1943,45,0,0.0
2018-05-20,5,2018,20,6,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,5448.599999999998,25823,625,0,0.0
2018-05-20,5,2018,20,6,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,882.4500000000002,17770,202,0,0.0
2018-05-20,5,2018,20,6,2018,Remarketing,Mattress,DN,Tempur-Pedic,4714.269999999999,968827,2370,0,0.0
2018-05-20,5,2018,20,6,2018,Remarketing,Pillow,DN,Tempur-Pedic,1875.680000000001,247802,368,0,0.0
2018-05-20,5,2018,20,6,2018,Shopping,Mattress,SN,Tempur-Pedic,7796.190000000002,145083,881,0,0.0
2018-05-20,5,2018,20,6,2018,Shopping,Other,SN,Tempur-Pedic,1308.09,27004,195,0,0.0
2018-05-20,5,2018,20,6,2018,Shopping,Pillow,SN,Tempur-Pedic,3049.89,20313,276,0,0.0
2018-05-20,5,2018,20,6,2018,YouTube,Mattress,YT,Tempur-Pedic,2701.1900000000005,133391,445,34070,33739.0
2018-05-21,5,2018,20,7,2018,Branded Search,Mattress,SN,Tempur-Pedic,11881.600000000004,21880,2858,0,0.0
2018-05-21,5,2018,20,7,2018,Branded Search,Pillow,SN,Tempur-Pedic,1258.09,5068,480,0,0.0
2018-05-21,5,2018,20,7,2018,Competitor,Mattress,SN,Tempur-Pedic,8194.28,130063,755,0,0.0
2018-05-21,5,2018,20,7,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,825.85,134262,304,0,0.0
2018-05-21,5,2018,20,7,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,10498.41,207737,1057,0,0.0
2018-05-21,5,2018,20,7,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,148.48,1093,22,0,0.0
2018-05-21,5,2018,20,7,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,8091.500000000002,30214,716,0,0.0
2018-05-21,5,2018,20,7,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,793.68,14661,187,0,0.0
2018-05-21,5,2018,20,7,2018,Remarketing,Mattress,DN,Tempur-Pedic,4651.750000000005,1076689,2279,0,0.0
2018-05-21,5,2018,20,7,2018,Remarketing,Pillow,DN,Tempur-Pedic,1891.5100000000007,226562,296,0,0.0
2018-05-21,5,2018,20,7,2018,Shopping,Mattress,SN,Tempur-Pedic,7953.94,146091,803,0,0.0
2018-05-21,5,2018,20,7,2018,Shopping,Other,SN,Tempur-Pedic,1201.05,22454,169,0,0.0
2018-05-21,5,2018,20,7,2018,Shopping,Pillow,SN,Tempur-Pedic,3053.03,22205,276,0,0.0
2018-05-21,5,2018,20,7,2018,YouTube,Mattress,YT,Tempur-Pedic,2756.21,122081,353,33984,33772.0
2018-05-22,5,2018,21,1,2018,Branded Search,Mattress,SN,Tempur-Pedic,11229.789999999999,20349,2669,0,0.0
2018-05-22,5,2018,21,1,2018,Branded Search,Pillow,SN,Tempur-Pedic,1065.5100000000002,5095,419,0,0.0
2018-05-22,5,2018,21,1,2018,Competitor,Mattress,SN,Tempur-Pedic,4555.919999999999,79762,428,0,0.0
2018-05-22,5,2018,21,1,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,942.85,131606,319,0,0.0
2018-05-22,5,2018,21,1,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,6280.6900000000005,142702,637,0,0.0
2018-05-22,5,2018,21,1,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,146.67999999999998,990,22,0,0.0
2018-05-22,5,2018,21,1,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,4360.459999999998,21663,394,0,0.0
2018-05-22,5,2018,21,1,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,801.64,13903,177,0,0.0
2018-05-22,5,2018,21,1,2018,Remarketing,Mattress,DN,Tempur-Pedic,4987.410000000002,1096294,2261,0,0.0
2018-05-22,5,2018,21,1,2018,Remarketing,Pillow,DN,Tempur-Pedic,1928.3899999999992,210402,262,0,0.0
2018-05-22,5,2018,21,1,2018,Shopping,Mattress,SN,Tempur-Pedic,5958.86,127347,731,0,0.0
2018-05-22,5,2018,21,1,2018,Shopping,Other,SN,Tempur-Pedic,1047.2,23068,172,0,0.0
2018-05-22,5,2018,21,1,2018,Shopping,Pillow,SN,Tempur-Pedic,3019.85,26395,297,0,0.0
2018-05-22,5,2018,21,1,2018,YouTube,Mattress,YT,Tempur-Pedic,2710.01,120484,364,32975,32810.0
2018-05-23,5,2018,21,2,2018,Branded Search,Mattress,SN,Tempur-Pedic,10745.259999999991,19240,2608,0,0.0
2018-05-23,5,2018,21,2,2018,Branded Search,Pillow,SN,Tempur-Pedic,1158.3799999999999,4652,405,0,0.0
2018-05-23,5,2018,21,2,2018,Competitor,Mattress,SN,Tempur-Pedic,3785.2799999999997,76798,429,0,0.0
2018-05-23,5,2018,21,2,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,1047.38,121110,296,0,0.0
2018-05-23,5,2018,21,2,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,4303.120000000001,86034,453,0,0.0
2018-05-23,5,2018,21,2,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,142.95000000000002,847,23,0,0.0
2018-05-23,5,2018,21,2,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,2483.71,16387,248,0,0.0
2018-05-23,5,2018,21,2,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,669.2400000000001,12856,153,0,0.0
2018-05-23,5,2018,21,2,2018,Remarketing,Mattress,DN,Tempur-Pedic,5012.430000000007,1032119,2344,0,0.0
2018-05-23,5,2018,21,2,2018,Remarketing,Pillow,DN,Tempur-Pedic,1820.7799999999997,230318,301,0,0.0
2018-05-23,5,2018,21,2,2018,Shopping,Mattress,SN,Tempur-Pedic,3931.8699999999994,110362,597,0,0.0
2018-05-23,5,2018,21,2,2018,Shopping,Other,SN,Tempur-Pedic,833.82,20377,131,0,0.0
2018-05-23,5,2018,21,2,2018,Shopping,Pillow,SN,Tempur-Pedic,3018.23,21981,266,0,0.0
2018-05-23,5,2018,21,2,2018,YouTube,Mattress,YT,Tempur-Pedic,2783.1899999999987,123216,411,33343,33115.0
2018-05-24,5,2018,21,3,2018,Branded Search,Mattress,SN,Tempur-Pedic,11782.569999999998,20850,2949,0,0.0
2018-05-24,5,2018,21,3,2018,Branded Search,Pillow,SN,Tempur-Pedic,1022.67,4912,363,0,0.0
2018-05-24,5,2018,21,3,2018,Competitor,Mattress,SN,Tempur-Pedic,1995.3899999999992,64097,280,0,0.0
2018-05-24,5,2018,21,3,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,1185.4199999999998,181141,365,0,0.0
2018-05-24,5,2018,21,3,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,8784.289999999997,130907,797,0,0.0
2018-05-24,5,2018,21,3,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,145.55,816,20,0,0.0
2018-05-24,5,2018,21,3,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,4126.6900000000005,27330,373,0,0.0
2018-05-24,5,2018,21,3,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,715.1500000000001,14028,153,0,0.0
2018-05-24,5,2018,21,3,2018,Remarketing,Mattress,DN,Tempur-Pedic,6871.169999999994,1167591,3086,0,0.0
2018-05-24,5,2018,21,3,2018,Remarketing,Pillow,DN,Tempur-Pedic,652.71,88189,148,0,0.0
2018-05-24,5,2018,21,3,2018,Shopping,Mattress,SN,Tempur-Pedic,4206.97,106205,556,0,0.0
2018-05-24,5,2018,21,3,2018,Shopping,Other,SN,Tempur-Pedic,733.38,20460,127,0,0.0
2018-05-24,5,2018,21,3,2018,Shopping,Pillow,SN,Tempur-Pedic,4524.84,33113,395,0,0.0
2018-05-24,5,2018,21,3,2018,YouTube,Mattress,YT,Tempur-Pedic,3540.34,182839,553,43694,43352.0
2018-05-25,5,2018,21,4,2018,Branded Search,Mattress,SN,Tempur-Pedic,14128.879999999988,20855,3190,0,0.0
2018-05-25,5,2018,21,4,2018,Branded Search,Pillow,SN,Tempur-Pedic,1125.14,4653,422,0,0.0
2018-05-25,5,2018,21,4,2018,Competitor,Mattress,SN,Tempur-Pedic,5670.090000000004,90037,622,0,0.0
2018-05-25,5,2018,21,4,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,224.53999999999996,110841,369,0,0.0
2018-05-25,5,2018,21,4,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,969.94,154553,314,0,0.0
2018-05-25,5,2018,21,4,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,21226.010000000002,225106,1449,0,0.0
2018-05-25,5,2018,21,4,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,189.46,1385,28,0,0.0
2018-05-25,5,2018,21,4,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,13145.930000000006,53999,846,0,0.0
2018-05-25,5,2018,21,4,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,1068.3899999999999,15280,228,0,0.0
2018-05-25,5,2018,21,4,2018,Remarketing,Mattress,DN,Tempur-Pedic,6134.540000000005,1035980,2997,0,0.0
2018-05-25,5,2018,21,4,2018,Remarketing,Pillow,DN,Tempur-Pedic,1000.05,140843,294,0,0.0
2018-05-25,5,2018,21,4,2018,Shopping,Mattress,SN,Tempur-Pedic,3403.51,100443,553,0,0.0
2018-05-25,5,2018,21,4,2018,Shopping,Other,SN,Tempur-Pedic,749.03,19234,123,0,0.0
2018-05-25,5,2018,21,4,2018,Shopping,Pillow,SN,Tempur-Pedic,5961.469999999999,58024,605,0,0.0
2018-05-25,5,2018,21,4,2018,YouTube,Mattress,YT,Tempur-Pedic,5119.279999999997,257655,810,67855,67384.0
2018-05-25,5,2018,21,4,2018,YouTube,Pillow,YT,Tempur-Pedic,1143.5100000000002,77275,387,15859,15532.0
2018-05-26,5,2018,21,5,2018,Branded Search,Mattress,SN,Tempur-Pedic,21958.450000000004,27825,4491,0,0.0
2018-05-26,5,2018,21,5,2018,Branded Search,Pillow,SN,Tempur-Pedic,2696.6200000000003,6543,1228,0,0.0
2018-05-26,5,2018,21,5,2018,Competitor,Mattress,SN,Tempur-Pedic,14030.459999999997,114474,1315,0,0.0
2018-05-26,5,2018,21,5,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,2637.63,989620,3464,0,0.0
2018-05-26,5,2018,21,5,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,805.71,114562,252,0,0.0
2018-05-26,5,2018,21,5,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,41859.23999999998,293144,2273,0,0.0
2018-05-26,5,2018,21,5,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,855.51,4958,144,0,0.0
2018-05-26,5,2018,21,5,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,28273.390000000007,70140,1314,0,0.0
2018-05-26,5,2018,21,5,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,5751.9299999999985,52313,1031,0,0.0
2018-05-26,5,2018,21,5,2018,Remarketing,Mattress,DN,Tempur-Pedic,8145.679999999997,1302159,4051,0,0.0
2018-05-26,5,2018,21,5,2018,Remarketing,Other,DN,Tempur-Pedic,115.14000000000001,11981,39,0,0.0
2018-05-26,5,2018,21,5,2018,Remarketing,Pillow,DN,Tempur-Pedic,4315.539999999997,524251,1144,0,0.0
2018-05-26,5,2018,21,5,2018,Shopping,Mattress,SN,Tempur-Pedic,4224.79,137535,652,0,0.0
2018-05-26,5,2018,21,5,2018,Shopping,Other,SN,Tempur-Pedic,1039.5,24401,174,0,0.0
2018-05-26,5,2018,21,5,2018,Shopping,Pillow,SN,Tempur-Pedic,10693.279999999999,104351,1252,0,0.0
2018-05-26,5,2018,21,5,2018,YouTube,Mattress,YT,Tempur-Pedic,4605.600000000001,228744,781,60387,59861.0
2018-05-26,5,2018,21,5,2018,YouTube,Pillow,YT,Tempur-Pedic,10923.779999999999,581878,2391,113787,112067.0
2018-05-27,5,2018,21,6,2018,Branded Search,Mattress,SN,Tempur-Pedic,29875.790000000005,33338,5624,0,0.0
2018-05-27,5,2018,21,6,2018,Branded Search,Pillow,SN,Tempur-Pedic,3122.2000000000016,8620,1710,0,0.0
2018-05-27,5,2018,21,6,2018,Competitor,Mattress,SN,Tempur-Pedic,30077.96999999998,210327,2920,0,0.0
2018-05-27,5,2018,21,6,2018,Display Acquisition,Mattress,DN,Tempur-Pedic,4000.209999999999,1598798,4363,0,0.0
2018-05-27,5,2018,21,6,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,2189.8700000000013,1053008,3021,0,0.0
2018-05-27,5,2018,21,6,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,922.98,134922,260,0,0.0
2018-05-27,5,2018,21,6,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,44764.59000000002,334963,2651,0,0.0
2018-05-27,5,2018,21,6,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,1410.35,6578,214,0,0.0
2018-05-27,5,2018,21,6,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,28672.49000000001,82016,1536,0,0.0
2018-05-27,5,2018,21,6,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,9123.139999999998,68839,1436,0,0.0
2018-05-27,5,2018,21,6,2018,Remarketing,Mattress,DN,Tempur-Pedic,14521.319999999969,2500368,6119,0,0.0
2018-05-27,5,2018,21,6,2018,Remarketing,Other,DN,Tempur-Pedic,410.15000000000003,35571,115,0,0.0
2018-05-27,5,2018,21,6,2018,Remarketing,Pillow,DN,Tempur-Pedic,8665.60999999999,1093345,2125,0,0.0
2018-05-27,5,2018,21,6,2018,Shopping,Mattress,SN,Tempur-Pedic,7034.37,182548,820,0,0.0
2018-05-27,5,2018,21,6,2018,Shopping,Other,SN,Tempur-Pedic,1508.8,30361,213,0,0.0
2018-05-27,5,2018,21,6,2018,Shopping,Pillow,SN,Tempur-Pedic,14468.169999999998,116537,1742,0,0.0
2018-05-27,5,2018,21,6,2018,YouTube,Mattress,YT,Tempur-Pedic,16451.04,832054,3269,183446,181146.0
2018-05-27,5,2018,21,6,2018,YouTube,Pillow,YT,Tempur-Pedic,11635.419999999998,548945,2202,105373,103922.0
2018-05-28,5,2018,21,7,2018,Branded Search,Mattress,SN,Tempur-Pedic,41598.479999999945,41816,7525,0,0.0
2018-05-28,5,2018,21,7,2018,Branded Search,Pillow,SN,Tempur-Pedic,5785.970000000002,13588,3537,0,0.0
2018-05-28,5,2018,21,7,2018,Competitor,Mattress,SN,Tempur-Pedic,16825.149999999998,121802,1680,0,0.0
2018-05-28,5,2018,21,7,2018,Display Acquisition,Mattress,DN,Tempur-Pedic,3972.5200000000004,1448424,3914,0,0.0
2018-05-28,5,2018,21,7,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,1961.9699999999996,1176442,2933,0,0.0
2018-05-28,5,2018,21,7,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,1257.9800000000002,183046,383,0,0.0
2018-05-28,5,2018,21,7,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,34583.45999999996,251286,2314,0,0.0
2018-05-28,5,2018,21,7,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,2081.11,8206,329,0,0.0
2018-05-28,5,2018,21,7,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,25631.37999999999,72016,1530,0,0.0
2018-05-28,5,2018,21,7,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,12869.250000000004,92850,2137,0,0.0
2018-05-28,5,2018,21,7,2018,Remarketing,Mattress,DN,Tempur-Pedic,11798.97,2227171,5034,0,0.0
2018-05-28,5,2018,21,7,2018,Remarketing,Other,DN,Tempur-Pedic,462.8399999999999,46870,145,0,0.0
2018-05-28,5,2018,21,7,2018,Remarketing,Pillow,DN,Tempur-Pedic,9580.529999999993,1374750,2414,0,0.0
2018-05-28,5,2018,21,7,2018,Shopping,Mattress,SN,Tempur-Pedic,11929.72,266688,1206,0,0.0
2018-05-28,5,2018,21,7,2018,Shopping,Other,SN,Tempur-Pedic,1896.02,30701,256,0,0.0
2018-05-28,5,2018,21,7,2018,Shopping,Pillow,SN,Tempur-Pedic,16640.989999999998,145142,2165,0,0.0
2018-05-28,5,2018,21,7,2018,YouTube,Mattress,YT,Tempur-Pedic,12136.010000000002,725014,2358,139423,137869.0
2018-05-28,5,2018,21,7,2018,YouTube,Pillow,YT,Tempur-Pedic,12823.66,595915,2361,110165,108436.0
2018-05-29,5,2018,22,1,2018,Branded Search,Mattress,SN,Tempur-Pedic,20426.14,26851,4254,0,0.0
2018-05-29,5,2018,22,1,2018,Branded Search,Pillow,SN,Tempur-Pedic,1474.3200000000004,6376,749,0,0.0
2018-05-29,5,2018,22,1,2018,Competitor,Mattress,SN,Tempur-Pedic,2846.0499999999997,70479,358,0,0.0
2018-05-29,5,2018,22,1,2018,Display Acquisition,Pillow,DN,Tempur-Pedic,215.39999999999995,139066,316,0,0.0
2018-05-29,5,2018,22,1,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,2832.9700000000003,335415,631,0,0.0
2018-05-29,5,2018,22,1,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,3786.5800000000013,50055,307,0,0.0
2018-05-29,5,2018,22,1,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,205.48999999999995,1168,31,0,0.0
2018-05-29,5,2018,22,1,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,2718.2400000000007,11456,233,0,0.0
2018-05-29,5,2018,22,1,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,988.5199999999999,9088,163,0,0.0
2018-05-29,5,2018,22,1,2018,Remarketing,Mattress,DN,Tempur-Pedic,9876.759999999991,1569410,2258,0,0.0
2018-05-29,5,2018,22,1,2018,Remarketing,Other,DN,Tempur-Pedic,173.48,26713,51,0,0.0
2018-05-29,5,2018,22,1,2018,Remarketing,Pillow,DN,Tempur-Pedic,1128.98,112758,187,0,0.0
2018-05-29,5,2018,22,1,2018,Shopping,Mattress,SN,Tempur-Pedic,7171.239999999999,156596,714,0,0.0
2018-05-29,5,2018,22,1,2018,Shopping,Pillow,SN,Tempur-Pedic,1320.4,13245,197,0,0.0
2018-05-29,5,2018,22,1,2018,YouTube,Mattress,YT,Tempur-Pedic,9858.95,533723,1561,127494,126597.0
2018-05-29,5,2018,22,1,2018,YouTube,Pillow,YT,Tempur-Pedic,1198.62,54446,150,11098,11076.0
2018-05-30,5,2018,22,2,2018,Branded Search,Mattress,SN,Tempur-Pedic,15789.789999999994,22576,3421,0,0.0
2018-05-30,5,2018,22,2,2018,Branded Search,Pillow,SN,Tempur-Pedic,1226.3299999999997,5205,507,0,0.0
2018-05-30,5,2018,22,2,2018,Competitor,Mattress,SN,Tempur-Pedic,478.0899999999999,21888,67,0,0.0
2018-05-30,5,2018,22,2,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,2663.58,401006,709,0,0.0
2018-05-30,5,2018,22,2,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,2966.6100000000006,63918,243,0,0.0
2018-05-30,5,2018,22,2,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,233.03000000000003,1660,38,0,0.0
2018-05-30,5,2018,22,2,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,3990.079999999999,19692,328,0,0.0
2018-05-30,5,2018,22,2,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,371.15,5722,73,0,0.0
2018-05-30,5,2018,22,2,2018,Remarketing,Mattress,DN,Tempur-Pedic,6689.729999999997,1253885,1553,0,0.0
2018-05-30,5,2018,22,2,2018,Remarketing,Pillow,DN,Tempur-Pedic,974.3499999999998,64008,79,0,0.0
2018-05-30,5,2018,22,2,2018,Shopping,Mattress,SN,Tempur-Pedic,4000.04,89389,420,0,0.0
2018-05-30,5,2018,22,2,2018,Shopping,Pillow,SN,Tempur-Pedic,1036.7,10173,143,0,0.0
2018-05-30,5,2018,22,2,2018,YouTube,Mattress,YT,Tempur-Pedic,3068.499999999999,158776,421,37749,37541.0
2018-05-31,5,2018,22,3,2018,Branded Search,Mattress,SN,Tempur-Pedic,15628.95,21620,3321,0,0.0
2018-05-31,5,2018,22,3,2018,Branded Search,Pillow,SN,Tempur-Pedic,1176.0200000000002,5487,476,0,0.0
2018-05-31,5,2018,22,3,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,2013.41,351882,621,0,0.0
2018-05-31,5,2018,22,3,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,1964.4399999999998,57605,174,0,0.0
2018-05-31,5,2018,22,3,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,178.95000000000005,1925,32,0,0.0
2018-05-31,5,2018,22,3,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,2449.3900000000003,12608,225,0,0.0
2018-05-31,5,2018,22,3,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,286.37999999999994,6248,63,0,0.0
2018-05-31,5,2018,22,3,2018,Remarketing,Mattress,DN,Tempur-Pedic,6026.26,1121515,1552,0,0.0
2018-05-31,5,2018,22,3,2018,Remarketing,Pillow,DN,Tempur-Pedic,437.40000000000003,58230,90,0,0.0
2018-05-31,5,2018,22,3,2018,Shopping,Mattress,SN,Tempur-Pedic,4002.9000000000005,101491,393,0,0.0
2018-05-31,5,2018,22,3,2018,Shopping,Pillow,SN,Tempur-Pedic,500.0,5762,63,0,0.0
2018-05-31,5,2018,22,3,2018,YouTube,Mattress,YT,Tempur-Pedic,3092.64,160561,489,39340,39050.0
2018-06-01,5,2018,22,4,2018,Branded Search,Mattress,SN,Tempur-Pedic,15179.460000000008,20462,3139,0,0.0
2018-06-01,5,2018,22,4,2018,Branded Search,Pillow,SN,Tempur-Pedic,1215.22,4613,484,0,0.0
2018-06-01,5,2018,22,4,2018,Competitor,Mattress,SN,Tempur-Pedic,1095.1200000000001,25451,172,0,0.0
2018-06-01,5,2018,22,4,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,1496.32,287796,509,0,0.0
2018-06-01,5,2018,22,4,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,3183.399999999999,92051,279,0,0.0
2018-06-01,5,2018,22,4,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,210.07999999999998,1653,35,0,0.0
2018-06-01,5,2018,22,4,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,1846.57,8521,168,0,0.0
2018-06-01,5,2018,22,4,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,369.1200000000001,9439,75,0,0.0
2018-06-01,5,2018,22,4,2018,Remarketing,Mattress,DN,Tempur-Pedic,4570.890000000001,929957,1325,0,0.0
2018-06-01,5,2018,22,4,2018,Remarketing,Pillow,DN,Tempur-Pedic,883.77,66771,86,0,0.0
2018-06-01,5,2018,22,4,2018,Shopping,Mattress,SN,Tempur-Pedic,3943.979999999999,126006,557,0,0.0
2018-06-01,5,2018,22,4,2018,Shopping,Pillow,SN,Tempur-Pedic,511.09,5401,57,0,0.0
2018-06-01,5,2018,22,4,2018,YouTube,Mattress,YT,Tempur-Pedic,3104.8700000000017,174003,497,43697,43440.0
2018-06-02,6,2018,22,5,2018,Branded Search,Mattress,SN,Tempur-Pedic,18168.76999999997,23559,3729,0,0.0
2018-06-02,6,2018,22,5,2018,Branded Search,Pillow,SN,Tempur-Pedic,1132.7900000000002,5362,486,0,0.0
2018-06-02,6,2018,22,5,2018,Competitor,Mattress,SN,Tempur-Pedic,2451.639999999999,66400,367,0,0.0
2018-06-02,6,2018,22,5,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,1619.3400000000001,227826,477,0,0.0
2018-06-02,6,2018,22,5,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,3665.309999999999,119173,289,0,0.0
2018-06-02,6,2018,22,5,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,214.07999999999998,1862,36,0,0.0
2018-06-02,6,2018,22,5,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,1069.9399999999998,4377,97,0,0.0
2018-06-02,6,2018,22,5,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,353.6599999999999,5857,75,0,0.0
2018-06-02,6,2018,22,5,2018,Remarketing,Mattress,DN,Tempur-Pedic,3980.1499999999996,732394,1216,0,0.0
2018-06-02,6,2018,22,5,2018,Remarketing,Pillow,DN,Tempur-Pedic,872.1699999999998,70670,96,0,0.0
2018-06-02,6,2018,22,5,2018,Shopping,Mattress,SN,Tempur-Pedic,4077.0099999999998,118664,565,0,0.0
2018-06-02,6,2018,22,5,2018,Shopping,Pillow,SN,Tempur-Pedic,522.11,4661,62,0,0.0
2018-06-02,6,2018,22,5,2018,YouTube,Mattress,YT,Tempur-Pedic,3109.0299999999993,183672,508,44049,43765.0
2018-06-03,6,2018,22,6,2018,Branded Search,Mattress,SN,Tempur-Pedic,20866.510000000028,26688,4157,0,0.0
2018-06-03,6,2018,22,6,2018,Branded Search,Pillow,SN,Tempur-Pedic,1243.46,5952,531,0,0.0
2018-06-03,6,2018,22,6,2018,Competitor,Mattress,SN,Tempur-Pedic,3762.670000000001,97313,532,0,0.0
2018-06-03,6,2018,22,6,2018,Dynamic Remarketing,Mattress,DN,Tempur-Pedic,1874.76,257904,515,0,0.0
2018-06-03,6,2018,22,6,2018,Non-Branded Search,Mattress,SN,Tempur-Pedic,5033.040000000001,155997,448,0,0.0
2018-06-03,6,2018,22,6,2018,Non-Branded Search,Pillow,SN,Tempur-Pedic,219.99999999999997,2357,42,0,0.0
2018-06-03,6,2018,22,6,2018,Non-Branded Search Tier 1,Mattress,SN,Tempur-Pedic,1045.3400000000004,3772,87,0,0.0
2018-06-03,6,2018,22,6,2018,Non-Branded Search Tier 1,Pillow,SN,Tempur-Pedic,354.67999999999995,6997,69,0,0.0
2018-06-03,6,2018,22,6,2018,Remarketing,Mattress,DN,Tempur-Pedic,4060.050000000004,765878,1211,0,0.0
2018-06-03,6,2018,22,6,2018,Remarketing,Pillow,DN,Tempur-Pedic,897.9699999999998,68126,100,0,0.0
2018-06-03,6,2018,22,6,2018,Shopping,Mattress,SN,Tempur-Pedic,4045.359999999999,109265,522,0,0.0
