bing_date,bing_month,bing_year,bing_isoweek,bing_isodow,bing_isoyear,bing_channel_group,bing_product_group,bing_sub_channel,bing_advertiser,bing_cost,bing_impressions,bing_clicks,bing_video_views,bing_video_completes
2017-01-23,1,2017,3,7,2017,Shopping,Mattress,SN,Tempur-Pedic,1346.46,43120,432,0,0.0
2017-01-23,1,2017,3,7,2017,Shopping,Other,SN,Tempur-Pedic,346.65000000000003,11019,107,0,0.0
2017-01-23,1,2017,3,7,2017,Shopping,Pillow,SN,Tempur-Pedic,757.6300000000001,29637,320,0,0.0
2017-01-24,1,2017,4,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,17062.92000000001,86881,4167,0,0.0
2017-01-24,1,2017,4,1,2017,Branded Search,Other,SN,Tempur-Pedic,2096.1299999999997,22951,665,0,0.0
2017-01-24,1,2017,4,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,984.2499999999997,8552,243,0,0.0
2017-01-24,1,2017,4,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,405.58000000000004,1067,21,0,0.0
2017-01-24,1,2017,4,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1365.2900000000004,786441,1089,0,0.0
2017-01-24,1,2017,4,1,2017,Display Remarketing,Other,DN,Tempur-Pedic,206.21000000000004,76164,146,0,0.0
2017-01-24,1,2017,4,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,175.92999999999995,71230,110,0,0.0
2017-01-24,1,2017,4,1,2017,Shopping,Mattress,SN,Tempur-Pedic,1430.17,46045,448,0,0.0
2017-01-24,1,2017,4,1,2017,Shopping,Other,SN,Tempur-Pedic,348.78,10614,110,0,0.0
2017-01-24,1,2017,4,1,2017,Shopping,Pillow,SN,Tempur-Pedic,748.8499999999999,27075,291,0,0.0
2017-01-25,1,2017,4,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,14819.74,73745,3883,0,0.0
2017-01-25,1,2017,4,2,2017,Branded Search,Other,SN,Tempur-Pedic,2199.0,22933,692,0,0.0
2017-01-25,1,2017,4,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,888.0000000000001,8990,245,0,0.0
2017-01-25,1,2017,4,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,404.99999999999994,2198,22,0,0.0
2017-01-25,1,2017,4,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1264.5199999999998,636743,1179,0,0.0
2017-01-25,1,2017,4,2,2017,Display Remarketing,Other,DN,Tempur-Pedic,201.65999999999997,65007,161,0,0.0
2017-01-25,1,2017,4,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,99.70000000000002,53857,98,0,0.0
2017-01-25,1,2017,4,2,2017,Shopping,Mattress,SN,Tempur-Pedic,1424.5700000000002,51865,454,0,0.0
2017-01-25,1,2017,4,2,2017,Shopping,Other,SN,Tempur-Pedic,352.14,8863,106,0,0.0
2017-01-25,1,2017,4,2,2017,Shopping,Pillow,SN,Tempur-Pedic,749.12,25389,283,0,0.0
2017-01-26,1,2017,4,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,17228.899999999994,92814,4206,0,0.0
2017-01-26,1,2017,4,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,1157.1899999999998,4308,57,0,0.0
2017-01-26,1,2017,4,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,841.12,394213,731,0,0.0
2017-01-26,1,2017,4,3,2017,Display Remarketing,Other,DN,Tempur-Pedic,190.04000000000002,77308,188,0,0.0
2017-01-26,1,2017,4,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,132.1,84184,152,0,0.0
2017-01-26,1,2017,4,3,2017,Shopping,Mattress,SN,Tempur-Pedic,1539.12,50829,483,0,0.0
2017-01-26,1,2017,4,3,2017,Shopping,Other,SN,Tempur-Pedic,1499.6999999999998,47619,465,0,0.0
2017-01-26,1,2017,4,3,2017,Shopping,Pillow,SN,Tempur-Pedic,1004.12,36749,391,0,0.0
2017-01-27,1,2017,4,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,19069.759999999995,97397,4373,0,0.0
2017-01-27,1,2017,4,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,1232.93,3024,55,0,0.0
2017-01-27,1,2017,4,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1196.7199999999998,488347,1778,0,0.0
2017-01-27,1,2017,4,4,2017,Display Remarketing,Other,DN,Tempur-Pedic,236.04,78142,254,0,0.0
2017-01-27,1,2017,4,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,99.37000000000003,57837,110,0,0.0
2017-01-27,1,2017,4,4,2017,Shopping,Mattress,SN,Tempur-Pedic,1431.3500000000001,54737,432,0,0.0
2017-01-27,1,2017,4,4,2017,Shopping,Other,SN,Tempur-Pedic,1498.47,51881,461,0,0.0
2017-01-27,1,2017,4,4,2017,Shopping,Pillow,SN,Tempur-Pedic,1001.61,41260,391,0,0.0
2017-01-28,1,2017,4,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,23268.710000000006,116484,5615,0,0.0
2017-01-28,1,2017,4,5,2017,Branded Search,Other,SN,Tempur-Pedic,2457.03,30435,834,0,0.0
2017-01-28,1,2017,4,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,1273.9599999999998,12620,346,0,0.0
2017-01-28,1,2017,4,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,1187.5,2537,57,0,0.0
2017-01-28,1,2017,4,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1185.7299999999998,556649,1356,0,0.0
2017-01-28,1,2017,4,5,2017,Display Remarketing,Other,DN,Tempur-Pedic,219.19999999999996,65652,204,0,0.0
2017-01-28,1,2017,4,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,166.29000000000002,72756,186,0,0.0
2017-01-28,1,2017,4,5,2017,Shopping,Mattress,SN,Tempur-Pedic,2330.9600000000005,70433,636,0,0.0
2017-01-28,1,2017,4,5,2017,Shopping,Other,SN,Tempur-Pedic,1499.8300000000002,44959,482,0,0.0
2017-01-28,1,2017,4,5,2017,Shopping,Pillow,SN,Tempur-Pedic,1005.9,55167,447,0,0.0
2017-01-29,1,2017,4,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,22910.559999999998,118892,5940,0,0.0
2017-01-29,1,2017,4,6,2017,Branded Search,Other,SN,Tempur-Pedic,2709.51,29542,911,0,0.0
2017-01-29,1,2017,4,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,1148.2800000000002,12866,341,0,0.0
2017-01-29,1,2017,4,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,1157.06,2673,54,0,0.0
2017-01-29,1,2017,4,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1421.4499999999998,773338,1714,0,0.0
2017-01-29,1,2017,4,6,2017,Display Remarketing,Other,DN,Tempur-Pedic,254.27000000000004,95037,238,0,0.0
2017-01-29,1,2017,4,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,194.01999999999998,104887,242,0,0.0
2017-01-29,1,2017,4,6,2017,Shopping,Mattress,SN,Tempur-Pedic,2421.1699999999996,76814,669,0,0.0
2017-01-29,1,2017,4,6,2017,Shopping,Other,SN,Tempur-Pedic,1501.1900000000003,43731,471,0,0.0
2017-01-29,1,2017,4,6,2017,Shopping,Pillow,SN,Tempur-Pedic,996.64,44847,421,0,0.0
2017-01-30,1,2017,4,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,19689.589999999997,87969,5116,0,0.0
2017-01-30,1,2017,4,7,2017,Branded Search,Other,SN,Tempur-Pedic,2978.9800000000005,23186,720,0,0.0
2017-01-30,1,2017,4,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,1010.5200000000001,8390,215,0,0.0
2017-01-30,1,2017,4,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,1372.3899999999999,6511,58,0,0.0
2017-01-30,1,2017,4,7,2017,Competitor Search,Other,SN,Tempur-Pedic,0.0,107,0,0,0.0
2017-01-30,1,2017,4,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,1009.3199999999998,628196,1225,0,0.0
2017-01-30,1,2017,4,7,2017,Display Remarketing,Other,DN,Tempur-Pedic,236.6,88598,217,0,0.0
2017-01-30,1,2017,4,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,96.0,54399,121,0,0.0
2017-01-30,1,2017,4,7,2017,Shopping,Mattress,SN,Tempur-Pedic,908.8799999999999,34742,239,0,0.0
2017-01-30,1,2017,4,7,2017,Shopping,Other,SN,Tempur-Pedic,1205.93,37420,367,0,0.0
2017-01-30,1,2017,4,7,2017,Shopping,Pillow,SN,Tempur-Pedic,761.37,26474,281,0,0.0
2017-01-31,1,2017,5,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,14920.499999999993,59626,4615,0,0.0
2017-01-31,1,2017,5,1,2017,Branded Search,Other,SN,Tempur-Pedic,2650.8,18716,631,0,0.0
2017-01-31,1,2017,5,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,830.2499999999999,8916,191,0,0.0
2017-01-31,1,2017,5,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,639.84,2363,34,0,0.0
2017-01-31,1,2017,5,1,2017,Competitor Search,Other,SN,Tempur-Pedic,17.94,109,3,0,0.0
2017-01-31,1,2017,5,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,426.73999999999995,241807,429,0,0.0
2017-01-31,1,2017,5,1,2017,Display Remarketing,Other,DN,Tempur-Pedic,197.8,75305,187,0,0.0
2017-01-31,1,2017,5,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,71.22000000000001,41018,81,0,0.0
2017-01-31,1,2017,5,1,2017,Shopping,Mattress,SN,Tempur-Pedic,642.4599999999999,22071,172,0,0.0
2017-01-31,1,2017,5,1,2017,Shopping,Other,SN,Tempur-Pedic,413.28,10617,125,0,0.0
2017-01-31,1,2017,5,1,2017,Shopping,Pillow,SN,Tempur-Pedic,355.78999999999996,16153,148,0,0.0
2017-02-01,1,2017,5,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,13993.219999999994,56202,3975,0,0.0
2017-02-01,1,2017,5,2,2017,Branded Search,Other,SN,Tempur-Pedic,2638.77,19994,740,0,0.0
2017-02-01,1,2017,5,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,92.08999999999999,1314,35,0,0.0
2017-02-01,1,2017,5,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,749.89,2510,37,0,0.0
2017-02-01,1,2017,5,2,2017,Competitor Search,Other,SN,Tempur-Pedic,14.84,130,3,0,0.0
2017-02-01,1,2017,5,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,473.65999999999997,235758,425,0,0.0
2017-02-01,1,2017,5,2,2017,Display Remarketing,Other,DN,Tempur-Pedic,219.89000000000001,105400,196,0,0.0
2017-02-01,1,2017,5,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,76.92000000000002,48443,88,0,0.0
2017-02-01,1,2017,5,2,2017,Shopping,Mattress,SN,Tempur-Pedic,732.83,24605,197,0,0.0
2017-02-01,1,2017,5,2,2017,Shopping,Other,SN,Tempur-Pedic,457.47999999999996,12440,145,0,0.0
2017-02-01,1,2017,5,2,2017,Shopping,Pillow,SN,Tempur-Pedic,398.07000000000005,14888,162,0,0.0
2017-02-02,2,2017,5,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,13694.180000000011,48573,3889,0,0.0
2017-02-02,2,2017,5,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,768.3299999999999,3565,44,0,0.0
2017-02-02,2,2017,5,3,2017,Competitor Search,Other,SN,Tempur-Pedic,18.54,140,3,0,0.0
2017-02-02,2,2017,5,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,462.34000000000003,211977,382,0,0.0
2017-02-02,2,2017,5,3,2017,Display Remarketing,Other,DN,Tempur-Pedic,218.78,84281,196,0,0.0
2017-02-02,2,2017,5,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,74.31,44415,82,0,0.0
2017-02-02,2,2017,5,3,2017,Shopping,Mattress,SN,Tempur-Pedic,723.4900000000001,20727,170,0,0.0
2017-02-02,2,2017,5,3,2017,Shopping,Other,SN,Tempur-Pedic,449.37,11008,144,0,0.0
2017-02-02,2,2017,5,3,2017,Shopping,Pillow,SN,Tempur-Pedic,387.46999999999997,15655,160,0,0.0
2017-02-03,2,2017,5,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,12914.590000000002,42838,3554,0,0.0
2017-02-03,2,2017,5,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,732.4000000000001,6521,43,0,0.0
2017-02-03,2,2017,5,4,2017,Competitor Search,Other,SN,Tempur-Pedic,35.87,121,6,0,0.0
2017-02-03,2,2017,5,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,453.4799999999999,211095,419,0,0.0
2017-02-03,2,2017,5,4,2017,Display Remarketing,Other,DN,Tempur-Pedic,217.43999999999997,97624,204,0,0.0
2017-02-03,2,2017,5,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,71.82000000000001,46836,78,0,0.0
2017-02-03,2,2017,5,4,2017,Shopping,Mattress,SN,Tempur-Pedic,691.6999999999999,24366,193,0,0.0
2017-02-03,2,2017,5,4,2017,Shopping,Other,SN,Tempur-Pedic,448.11,12338,151,0,0.0
2017-02-03,2,2017,5,4,2017,Shopping,Pillow,SN,Tempur-Pedic,388.62,15831,161,0,0.0
2017-02-04,2,2017,5,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,15718.859999999986,50460,4614,0,0.0
2017-02-04,2,2017,5,5,2017,Branded Search,Other,SN,Tempur-Pedic,2611.05,19256,727,0,0.0
2017-02-04,2,2017,5,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,729.88,3841,46,0,0.0
2017-02-04,2,2017,5,5,2017,Competitor Search,Other,SN,Tempur-Pedic,0.0,117,0,0,0.0
2017-02-04,2,2017,5,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,459.71000000000004,251245,461,0,0.0
2017-02-04,2,2017,5,5,2017,Display Remarketing,Other,DN,Tempur-Pedic,244.72999999999996,80599,219,0,0.0
2017-02-04,2,2017,5,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,70.92,36565,88,0,0.0
2017-02-04,2,2017,5,5,2017,Shopping,Mattress,SN,Tempur-Pedic,698.0799999999999,18198,165,0,0.0
2017-02-04,2,2017,5,5,2017,Shopping,Other,SN,Tempur-Pedic,451.0,9069,132,0,0.0
2017-02-04,2,2017,5,5,2017,Shopping,Pillow,SN,Tempur-Pedic,392.67,13167,162,0,0.0
2017-02-05,2,2017,5,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,14919.470000000003,45572,4545,0,0.0
2017-02-05,2,2017,5,6,2017,Branded Search,Other,SN,Tempur-Pedic,2537.830000000001,18679,700,0,0.0
2017-02-05,2,2017,5,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,733.1499999999999,3872,46,0,0.0
2017-02-05,2,2017,5,6,2017,Competitor Search,Other,SN,Tempur-Pedic,17.6,104,3,0,0.0
2017-02-05,2,2017,5,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,474.03,200092,419,0,0.0
2017-02-05,2,2017,5,6,2017,Display Remarketing,Other,DN,Tempur-Pedic,240.58999999999997,92145,235,0,0.0
2017-02-05,2,2017,5,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,73.58,41892,92,0,0.0
2017-02-05,2,2017,5,6,2017,Shopping,Mattress,SN,Tempur-Pedic,693.49,16071,165,0,0.0
2017-02-05,2,2017,5,6,2017,Shopping,Other,SN,Tempur-Pedic,451.20000000000005,10693,141,0,0.0
2017-02-05,2,2017,5,6,2017,Shopping,Pillow,SN,Tempur-Pedic,385.6599999999999,13436,170,0,0.0
2017-02-06,2,2017,5,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,15134.990000000013,50142,4522,0,0.0
2017-02-06,2,2017,5,7,2017,Branded Search,Other,SN,Tempur-Pedic,2767.6600000000008,19971,625,0,0.0
2017-02-06,2,2017,5,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,557.9799999999998,8629,204,0,0.0
2017-02-06,2,2017,5,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,761.19,6276,44,0,0.0
2017-02-06,2,2017,5,7,2017,Competitor Search,Other,SN,Tempur-Pedic,14.9,121,2,0,0.0
2017-02-06,2,2017,5,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,473.18999999999994,226537,416,0,0.0
2017-02-06,2,2017,5,7,2017,Display Remarketing,Other,DN,Tempur-Pedic,241.04000000000002,95411,209,0,0.0
2017-02-06,2,2017,5,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,79.53,45010,89,0,0.0
2017-02-06,2,2017,5,7,2017,Shopping,Mattress,SN,Tempur-Pedic,738.3100000000001,13355,140,0,0.0
2017-02-06,2,2017,5,7,2017,Shopping,Other,SN,Tempur-Pedic,467.69,11683,147,0,0.0
2017-02-06,2,2017,5,7,2017,Shopping,Pillow,SN,Tempur-Pedic,411.4199999999999,14389,137,0,0.0
2017-02-07,2,2017,6,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,13874.119999999999,51155,4177,0,0.0
2017-02-07,2,2017,6,1,2017,Branded Search,Other,SN,Tempur-Pedic,2771.4400000000014,17342,603,0,0.0
2017-02-07,2,2017,6,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,879.9599999999998,11006,268,0,0.0
2017-02-07,2,2017,6,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,791.5500000000001,4123,38,0,0.0
2017-02-07,2,2017,6,1,2017,Competitor Search,Other,SN,Tempur-Pedic,10.42,124,2,0,0.0
2017-02-07,2,2017,6,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,474.42000000000013,217535,405,0,0.0
2017-02-07,2,2017,6,1,2017,Display Remarketing,Other,DN,Tempur-Pedic,236.67000000000002,96146,194,0,0.0
2017-02-07,2,2017,6,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,79.07000000000002,50807,101,0,0.0
2017-02-07,2,2017,6,1,2017,Shopping,Mattress,SN,Tempur-Pedic,723.81,18780,198,0,0.0
2017-02-07,2,2017,6,1,2017,Shopping,Other,SN,Tempur-Pedic,469.11,12692,139,0,0.0
2017-02-07,2,2017,6,1,2017,Shopping,Pillow,SN,Tempur-Pedic,407.13,13337,165,0,0.0
2017-02-08,2,2017,6,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,14043.390000000009,50843,4367,0,0.0
2017-02-08,2,2017,6,2,2017,Branded Search,Other,SN,Tempur-Pedic,2734.2200000000003,20234,613,0,0.0
2017-02-08,2,2017,6,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,874.84,10646,261,0,0.0
2017-02-08,2,2017,6,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,770.4499999999999,5027,41,0,0.0
2017-02-08,2,2017,6,2,2017,Competitor Search,Other,SN,Tempur-Pedic,16.71,138,2,0,0.0
2017-02-08,2,2017,6,2,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,454.68000000000006,231085,383,0,0.0
2017-02-08,2,2017,6,2,2017,Display Remarketing,Other,DN,Tempur-Pedic,226.89999999999998,103730,208,0,0.0
2017-02-08,2,2017,6,2,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,80.92999999999999,35976,77,0,0.0
2017-02-08,2,2017,6,2,2017,Shopping,Mattress,SN,Tempur-Pedic,691.6800000000001,15551,162,0,0.0
2017-02-08,2,2017,6,2,2017,Shopping,Other,SN,Tempur-Pedic,450.23999999999995,9238,134,0,0.0
2017-02-08,2,2017,6,2,2017,Shopping,Pillow,SN,Tempur-Pedic,358.78000000000003,12227,143,0,0.0
2017-02-09,2,2017,6,3,2017,Branded Search,Mattress,SN,Tempur-Pedic,14966.75999999999,56443,4404,0,0.0
2017-02-09,2,2017,6,3,2017,Competitor Search,Mattress,SN,Tempur-Pedic,736.3199999999999,6317,43,0,0.0
2017-02-09,2,2017,6,3,2017,Competitor Search,Other,SN,Tempur-Pedic,39.870000000000005,142,6,0,0.0
2017-02-09,2,2017,6,3,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,439.61,239246,428,0,0.0
2017-02-09,2,2017,6,3,2017,Display Remarketing,Other,DN,Tempur-Pedic,241.64999999999995,94236,188,0,0.0
2017-02-09,2,2017,6,3,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,77.61999999999999,49399,78,0,0.0
2017-02-09,2,2017,6,3,2017,Shopping,Mattress,SN,Tempur-Pedic,108.66999999999999,2617,45,0,0.0
2017-02-09,2,2017,6,3,2017,Shopping,Other,SN,Tempur-Pedic,111.13,1574,47,0,0.0
2017-02-09,2,2017,6,3,2017,Shopping,Pillow,SN,Tempur-Pedic,85.22000000000001,1854,67,0,0.0
2017-02-10,2,2017,6,4,2017,Branded Search,Mattress,SN,Tempur-Pedic,16075.259999999987,55402,4517,0,0.0
2017-02-10,2,2017,6,4,2017,Competitor Search,Mattress,SN,Tempur-Pedic,710.68,5375,38,0,0.0
2017-02-10,2,2017,6,4,2017,Competitor Search,Other,SN,Tempur-Pedic,29.82,151,4,0,0.0
2017-02-10,2,2017,6,4,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,441.40999999999997,199488,373,0,0.0
2017-02-10,2,2017,6,4,2017,Display Remarketing,Other,DN,Tempur-Pedic,232.33,93777,191,0,0.0
2017-02-10,2,2017,6,4,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,71.85,43255,117,0,0.0
2017-02-10,2,2017,6,4,2017,Shopping,Mattress,SN,Tempur-Pedic,134.97,4454,64,0,0.0
2017-02-10,2,2017,6,4,2017,Shopping,Other,SN,Tempur-Pedic,125.7,2504,65,0,0.0
2017-02-10,2,2017,6,4,2017,Shopping,Pillow,SN,Tempur-Pedic,101.54,2725,80,0,0.0
2017-02-11,2,2017,6,5,2017,Branded Search,Mattress,SN,Tempur-Pedic,18721.21999999999,57847,5565,0,0.0
2017-02-11,2,2017,6,5,2017,Branded Search,Other,SN,Tempur-Pedic,2457.4199999999996,14584,647,0,0.0
2017-02-11,2,2017,6,5,2017,Branded Search,Pillow,SN,Tempur-Pedic,996.1099999999996,12143,297,0,0.0
2017-02-11,2,2017,6,5,2017,Competitor Search,Mattress,SN,Tempur-Pedic,727.9599999999998,4318,57,0,0.0
2017-02-11,2,2017,6,5,2017,Competitor Search,Other,SN,Tempur-Pedic,16.52,146,2,0,0.0
2017-02-11,2,2017,6,5,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,451.8899999999999,231342,408,0,0.0
2017-02-11,2,2017,6,5,2017,Display Remarketing,Other,DN,Tempur-Pedic,245.48999999999995,76048,195,0,0.0
2017-02-11,2,2017,6,5,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,80.35,39867,112,0,0.0
2017-02-11,2,2017,6,5,2017,Shopping,Mattress,SN,Tempur-Pedic,431.6599999999999,10240,156,0,0.0
2017-02-11,2,2017,6,5,2017,Shopping,Other,SN,Tempur-Pedic,135.12,3856,67,0,0.0
2017-02-11,2,2017,6,5,2017,Shopping,Pillow,SN,Tempur-Pedic,150.24,3756,113,0,0.0
2017-02-12,2,2017,6,6,2017,Branded Search,Mattress,SN,Tempur-Pedic,19652.319999999985,61376,6202,0,0.0
2017-02-12,2,2017,6,6,2017,Branded Search,Other,SN,Tempur-Pedic,2518.7500000000005,15814,696,0,0.0
2017-02-12,2,2017,6,6,2017,Branded Search,Pillow,SN,Tempur-Pedic,1025.03,10205,309,0,0.0
2017-02-12,2,2017,6,6,2017,Competitor Search,Mattress,SN,Tempur-Pedic,708.81,4793,62,0,0.0
2017-02-12,2,2017,6,6,2017,Competitor Search,Other,SN,Tempur-Pedic,63.88,114,4,0,0.0
2017-02-12,2,2017,6,6,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,451.31,239150,437,0,0.0
2017-02-12,2,2017,6,6,2017,Display Remarketing,Other,DN,Tempur-Pedic,234.84000000000003,86722,207,0,0.0
2017-02-12,2,2017,6,6,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,81.96000000000002,52808,104,0,0.0
2017-02-12,2,2017,6,6,2017,Shopping,Mattress,SN,Tempur-Pedic,434.57000000000005,13166,177,0,0.0
2017-02-12,2,2017,6,6,2017,Shopping,Other,SN,Tempur-Pedic,179.85,3862,85,0,0.0
2017-02-12,2,2017,6,6,2017,Shopping,Pillow,SN,Tempur-Pedic,191.48000000000002,4861,130,0,0.0
2017-02-13,2,2017,6,7,2017,Branded Search,Mattress,SN,Tempur-Pedic,16882.219999999998,53949,4742,0,0.0
2017-02-13,2,2017,6,7,2017,Branded Search,Other,SN,Tempur-Pedic,2525.1,17591,635,0,0.0
2017-02-13,2,2017,6,7,2017,Branded Search,Pillow,SN,Tempur-Pedic,1041.1200000000003,10980,261,0,0.0
2017-02-13,2,2017,6,7,2017,Competitor Search,Mattress,SN,Tempur-Pedic,766.7,5877,65,0,0.0
2017-02-13,2,2017,6,7,2017,Competitor Search,Other,SN,Tempur-Pedic,48.410000000000004,134,5,0,0.0
2017-02-13,2,2017,6,7,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,503.67999999999984,218869,405,0,0.0
2017-02-13,2,2017,6,7,2017,Display Remarketing,Other,DN,Tempur-Pedic,235.44999999999996,112651,190,0,0.0
2017-02-13,2,2017,6,7,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,83.67,47722,110,0,0.0
2017-02-13,2,2017,6,7,2017,Shopping,Mattress,SN,Tempur-Pedic,760.0,16739,192,0,0.0
2017-02-13,2,2017,6,7,2017,Shopping,Other,SN,Tempur-Pedic,274.57,5039,115,0,0.0
2017-02-13,2,2017,6,7,2017,Shopping,Pillow,SN,Tempur-Pedic,216.35,7026,117,0,0.0
2017-02-14,2,2017,7,1,2017,Branded Search,Mattress,SN,Tempur-Pedic,15060.54,47868,4251,0,0.0
2017-02-14,2,2017,7,1,2017,Branded Search,Other,SN,Tempur-Pedic,2422.9599999999996,14142,603,0,0.0
2017-02-14,2,2017,7,1,2017,Branded Search,Pillow,SN,Tempur-Pedic,1036.8500000000001,9955,283,0,0.0
2017-02-14,2,2017,7,1,2017,Competitor Search,Mattress,SN,Tempur-Pedic,755.9499999999999,3826,67,0,0.0
2017-02-14,2,2017,7,1,2017,Competitor Search,Other,SN,Tempur-Pedic,105.06,111,7,0,0.0
2017-02-14,2,2017,7,1,2017,Display Remarketing,Mattress,DN,Tempur-Pedic,467.81999999999994,205401,380,0,0.0
2017-02-14,2,2017,7,1,2017,Display Remarketing,Other,DN,Tempur-Pedic,231.09000000000006,88091,199,0,0.0
2017-02-14,2,2017,7,1,2017,Display Remarketing,Pillow,DN,Tempur-Pedic,80.53000000000002,46884,96,0,0.0
2017-02-14,2,2017,7,1,2017,Shopping,Mattress,SN,Tempur-Pedic,868.8199999999999,23001,225,0,0.0
2017-02-14,2,2017,7,1,2017,Shopping,Other,SN,Tempur-Pedic,366.13999999999993,5881,149,0,0.0
2017-02-14,2,2017,7,1,2017,Shopping,Pillow,SN,Tempur-Pedic,292.16,10221,148,0,0.0
2017-02-15,2,2017,7,2,2017,Branded Search,Mattress,SN,Tempur-Pedic,15456.71000000001,58803,4625,0,0.0
2017-02-15,2,2017,7,2,2017,Branded Search,Other,SN,Tempur-Pedic,2429.21,14404,609,0,0.0
2017-02-15,2,2017,7,2,2017,Branded Search,Pillow,SN,Tempur-Pedic,1018.1299999999998,10536,269,0,0.0
2017-02-15,2,2017,7,2,2017,Competitor Search,Mattress,SN,Tempur-Pedic,697.5899999999999,4853,67,0,0.0
