hit_date,hit_isoweek,hit_month,hit_quarter,hit_year,hit_isoyear,hit_brandname,hit_parentcompany,hit_brandtype,hit_brandsubtype,hit_value
2017-07-23,29,7,3,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,25261.0
2017-07-23,29,7,3,2017,2017,Helix,Helix,manufacturer,disruptor,55906.0
2017-07-23,29,7,3,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,16053.0
2017-07-23,29,7,3,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,78826.0
2017-07-23,29,7,3,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,22566.0
2017-07-23,29,7,3,2017,2017,cocoon,tsi,manufacturer,disruptor,23151.0
2017-07-23,29,7,3,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,18857.0
2018-01-14,2,1,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,14781.0
2018-01-14,2,1,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,60662.0
2018-01-14,2,1,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,30966.0
2018-01-14,2,1,1,2018,2018,cocoon,tsi,manufacturer,disruptor,10179.0
2018-01-14,2,1,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,8763.0
2018-01-14,2,1,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,20213.0
2018-01-14,2,1,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,6380.0
2018-01-14,2,1,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1671.0
2018-01-14,2,1,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1671.0
2018-01-21,3,1,1,2018,2018,purple,purple,manufacturer,disruptor,370381.0
2018-01-21,3,1,1,2018,2018,casper,casper,manufacturer,disruptor,267943.0
2018-01-21,3,1,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,181457.0
2018-01-21,3,1,1,2018,2018,saatva,saatva,manufacturer,disruptor,170702.0
2018-01-21,3,1,1,2018,2018,leesa,leesa,manufacturer,disruptor,118383.0
2018-01-21,3,1,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,140544.0
2018-01-21,3,1,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,33384.0
2018-01-21,3,1,1,2018,2018,Helix,Helix,manufacturer,disruptor,31125.0
2018-01-21,3,1,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,12257.0
2018-01-21,3,1,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,59375.0
2018-01-21,3,1,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,40942.0
2018-01-28,4,1,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,39146.0
2018-01-28,4,1,1,2018,2018,Helix,Helix,manufacturer,disruptor,24372.0
2018-01-28,4,1,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,13902.0
2018-01-28,4,1,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,57356.0
2018-01-28,4,1,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,38323.0
2018-01-28,4,1,1,2018,2018,cocoon,tsi,manufacturer,disruptor,16529.0
2018-01-28,4,1,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,10309.0
2018-01-28,4,1,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,24376.0
2018-01-28,4,1,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,7027.0
2018-01-28,4,1,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1143.0
2018-01-28,4,1,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1143.0
2018-02-04,5,2,1,2018,2018,purple,purple,manufacturer,disruptor,534802.0
2018-02-04,5,2,1,2018,2018,casper,casper,manufacturer,disruptor,310017.0
2018-02-04,5,2,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,185836.0
2018-02-04,5,2,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,118387.0
2018-02-04,5,2,1,2018,2018,saatva,saatva,manufacturer,disruptor,165922.0
2018-02-04,5,2,1,2018,2018,leesa,leesa,manufacturer,disruptor,107953.0
2018-02-04,5,2,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,115404.0
2018-02-04,5,2,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,35376.0
2018-02-04,5,2,1,2018,2018,Helix,Helix,manufacturer,disruptor,23206.0
2018-02-04,5,2,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,14312.0
2018-02-04,5,2,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,89995.0
2018-02-04,5,2,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,32709.0
2018-02-04,5,2,1,2018,2018,cocoon,tsi,manufacturer,disruptor,15762.0
2018-02-04,5,2,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,11546.0
2018-02-04,5,2,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,16620.0
2018-02-04,5,2,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,6074.0
2018-02-04,5,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1000.0
2018-02-04,5,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1000.0
2018-02-11,6,2,1,2018,2018,purple,purple,manufacturer,disruptor,542313.0
2018-02-11,6,2,1,2018,2018,casper,casper,manufacturer,disruptor,356435.0
2018-02-11,6,2,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,216820.0
2018-02-11,6,2,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,149162.0
2018-02-11,6,2,1,2018,2018,saatva,saatva,manufacturer,disruptor,179726.0
2018-02-11,6,2,1,2018,2018,leesa,leesa,manufacturer,disruptor,109811.0
2018-02-11,6,2,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,101667.0
2018-02-11,6,2,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,40227.0
2018-02-11,6,2,1,2018,2018,Helix,Helix,manufacturer,disruptor,46462.0
2018-02-11,6,2,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,14724.0
2017-04-23,16,4,2,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,20781.0
2017-07-23,29,7,3,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,4332.0
2017-07-23,29,7,3,2017,2017,Nolah,Nolah,manufacturer,disruptor,3036.0
2017-07-23,29,7,3,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2156.0
2017-07-23,29,7,3,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2156.0
2017-07-30,30,7,3,2017,2017,purple,purple,manufacturer,disruptor,382418.0
2017-07-30,30,7,3,2017,2017,Nectar,Nectar,manufacturer,disruptor,113724.0
2017-07-30,30,7,3,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,163609.0
2017-07-30,30,7,3,2017,2017,saatva,saatva,manufacturer,disruptor,156592.0
2018-02-11,6,2,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,104838.0
2018-02-11,6,2,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,23406.0
2018-02-11,6,2,1,2018,2018,cocoon,tsi,manufacturer,disruptor,12506.0
2018-02-11,6,2,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,9983.0
2018-02-11,6,2,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,18430.0
2018-02-11,6,2,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,4773.0
2018-02-11,6,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,2438.0
2018-02-11,6,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,2438.0
2018-02-18,7,2,1,2018,2018,purple,purple,manufacturer,disruptor,650629.0
2018-02-18,7,2,1,2018,2018,casper,casper,manufacturer,disruptor,403352.0
2018-02-18,7,2,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,272860.0
2018-02-18,7,2,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,133255.0
2018-02-18,7,2,1,2018,2018,saatva,saatva,manufacturer,disruptor,234177.0
2018-02-18,7,2,1,2018,2018,leesa,leesa,manufacturer,disruptor,123964.0
2018-02-18,7,2,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,91931.0
2018-02-18,7,2,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,37164.0
2018-01-28,4,1,1,2018,2018,sleep number,select comfort,manufacturer,traditional,340545.0
2017-04-23,16,4,2,2017,2017,Helix,Helix,manufacturer,disruptor,27017.0
2017-04-23,16,4,2,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,2865.0
2017-04-23,16,4,2,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,22621.0
2017-04-23,16,4,2,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,191213.0
2017-04-23,16,4,2,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,16858.0
2017-04-23,16,4,2,2017,2017,cocoon,tsi,manufacturer,disruptor,19057.0
2017-04-23,16,4,2,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,4001.0
2017-04-23,16,4,2,2017,2017,Nolah,Nolah,manufacturer,disruptor,1136.0
2017-04-23,16,4,2,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2089.0
2017-04-23,16,4,2,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2089.0
2017-04-30,17,4,2,2017,2017,purple,purple,manufacturer,disruptor,324630.0
2017-04-30,17,4,2,2017,2017,Nectar,Nectar,manufacturer,disruptor,88535.0
2017-04-30,17,4,2,2017,2017,casper,casper,manufacturer,disruptor,283964.0
2017-04-30,17,4,2,2017,2017,saatva,saatva,manufacturer,disruptor,140629.0
2017-04-30,17,4,2,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,152368.0
2017-04-30,17,4,2,2017,2017,leesa,leesa,manufacturer,disruptor,89791.0
2017-04-30,17,4,2,2017,2017,loom & leaf,saatva,manufacturer,disruptor,56866.0
2017-04-30,17,4,2,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,24009.0
2017-04-30,17,4,2,2017,2017,Helix,Helix,manufacturer,disruptor,28509.0
2017-04-30,17,4,2,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,10608.0
2017-04-30,17,4,2,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,13940.0
2017-04-30,17,4,2,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,172391.0
2017-04-30,17,4,2,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,20791.0
2017-04-30,17,4,2,2017,2017,cocoon,tsi,manufacturer,disruptor,18605.0
2017-04-30,17,4,2,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,1970.0
2018-02-18,7,2,1,2018,2018,Helix,Helix,manufacturer,disruptor,49108.0
2018-02-18,7,2,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,19538.0
2018-02-18,7,2,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,114450.0
2018-02-18,7,2,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,30161.0
2018-02-18,7,2,1,2018,2018,cocoon,tsi,manufacturer,disruptor,24734.0
2018-02-18,7,2,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,13080.0
2018-02-18,7,2,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,8010.0
2018-02-25,8,2,1,2018,2018,purple,purple,manufacturer,disruptor,612044.0
2018-02-25,8,2,1,2018,2018,casper,casper,manufacturer,disruptor,371342.0
2018-02-25,8,2,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,305077.0
2018-01-28,4,1,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-01-28,4,1,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-01-28,4,1,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-01-28,4,1,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-02-25,8,2,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,159920.0
2018-02-25,8,2,1,2018,2018,saatva,saatva,manufacturer,disruptor,214082.0
2018-02-25,8,2,1,2018,2018,leesa,leesa,manufacturer,disruptor,150621.0
2018-02-25,8,2,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,102445.0
2018-02-25,8,2,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,45450.0
2018-02-25,8,2,1,2018,2018,Helix,Helix,manufacturer,disruptor,49462.0
2018-02-25,8,2,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,23694.0
2018-02-25,8,2,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,72259.0
2018-02-25,8,2,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,36430.0
2018-02-25,8,2,1,2018,2018,cocoon,tsi,manufacturer,disruptor,27639.0
2017-05-14,19,5,2,2017,2017,purple,purple,manufacturer,disruptor,362682.0
2018-02-04,5,2,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-02-04,5,2,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-02-04,5,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-02-04,5,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-02-25,8,2,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,17221.0
2018-02-25,8,2,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,23469.0
2018-02-25,8,2,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,12928.0
2018-02-25,8,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,3558.0
2018-02-25,8,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,3558.0
2018-03-04,9,3,1,2018,2018,purple,purple,manufacturer,disruptor,537376.0
2017-04-30,17,4,2,2017,2017,Nolah,Nolah,manufacturer,disruptor,1144.0
2017-04-30,17,4,2,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,2683.0
2017-04-30,17,4,2,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,2683.0
2017-05-07,18,5,2,2017,2017,purple,purple,manufacturer,disruptor,353941.0
2017-05-07,18,5,2,2017,2017,Nectar,Nectar,manufacturer,disruptor,153084.0
2017-05-07,18,5,2,2017,2017,casper,casper,manufacturer,disruptor,260926.0
2017-05-07,18,5,2,2017,2017,saatva,saatva,manufacturer,disruptor,144660.0
2017-05-07,18,5,2,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,144929.0
2017-05-07,18,5,2,2017,2017,leesa,leesa,manufacturer,disruptor,99427.0
2017-05-07,18,5,2,2017,2017,loom & leaf,saatva,manufacturer,disruptor,65977.0
2017-05-07,18,5,2,2017,2017,Nest Bedding,Nest Bedding,manufacturer,disruptor,24633.0
2017-05-07,18,5,2,2017,2017,Helix,Helix,manufacturer,disruptor,36751.0
2017-05-07,18,5,2,2017,2017,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,7056.0
2017-05-07,18,5,2,2017,2017,Zen Haven,Saatva,manufacturer,disruptor,14897.0
2017-05-07,18,5,2,2017,2017,ghost bed,ghost bed,manufacturer,disruptor,210764.0
2017-05-07,18,5,2,2017,2017,Bed In a Box,Bed In a Box,manufacturer,disruptor,13787.0
2018-01-28,4,1,1,2018,2018,Dream Bed,mfrm,manufacturer,disruptor,
2017-05-07,18,5,2,2017,2017,cocoon,tsi,manufacturer,disruptor,14925.0
2017-05-07,18,5,2,2017,2017,Wink Beds,Wink Beds,manufacturer,disruptor,2242.0
2017-05-07,18,5,2,2017,2017,Nolah,Nolah,manufacturer,disruptor,1327.0
2017-05-07,18,5,2,2017,2017,Sleep Eve,Sleep Eve,manufacturer,disruptor,3426.0
2017-05-07,18,5,2,2017,2017,Eve Mattress,Sleep Eve,manufacturer,disruptor,3426.0
2018-03-04,9,3,1,2018,2018,casper,casper,manufacturer,disruptor,334711.0
2018-03-04,9,3,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,337912.0
2018-03-04,9,3,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,158362.0
2018-03-04,9,3,1,2018,2018,saatva,saatva,manufacturer,disruptor,211889.0
2018-03-04,9,3,1,2018,2018,leesa,leesa,manufacturer,disruptor,114698.0
2018-03-04,9,3,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,71346.0
2018-03-04,9,3,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,36354.0
2018-03-04,9,3,1,2018,2018,Helix,Helix,manufacturer,disruptor,36938.0
2018-03-04,9,3,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,19880.0
2018-03-04,9,3,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,53644.0
2018-03-04,9,3,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,34114.0
2018-03-04,9,3,1,2018,2018,cocoon,tsi,manufacturer,disruptor,13442.0
2018-03-04,9,3,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,10953.0
2018-03-04,9,3,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,17425.0
2018-03-04,9,3,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,15872.0
2018-03-04,9,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,2335.0
2018-03-04,9,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,2335.0
2018-03-11,10,3,1,2018,2018,purple,purple,manufacturer,disruptor,622146.0
2018-03-11,10,3,1,2018,2018,casper,casper,manufacturer,disruptor,312839.0
2018-03-11,10,3,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,415049.0
2018-03-11,10,3,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,140896.0
2018-03-11,10,3,1,2018,2018,saatva,saatva,manufacturer,disruptor,215973.0
2018-03-11,10,3,1,2018,2018,leesa,leesa,manufacturer,disruptor,129230.0
2018-03-11,10,3,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,85956.0
2018-03-11,10,3,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,34448.0
2018-03-11,10,3,1,2018,2018,Helix,Helix,manufacturer,disruptor,41645.0
2018-03-11,10,3,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,21163.0
2018-03-11,10,3,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,54312.0
2018-03-11,10,3,1,2018,2018,Zen Haven,Saatva,manufacturer,disruptor,36580.0
2018-03-11,10,3,1,2018,2018,cocoon,tsi,manufacturer,disruptor,13762.0
2018-03-11,10,3,1,2018,2018,Wink Beds,Wink Beds,manufacturer,disruptor,8012.0
2018-03-11,10,3,1,2018,2018,Bed In a Box,Bed In a Box,manufacturer,disruptor,19346.0
2018-03-11,10,3,1,2018,2018,Nolah,Nolah,manufacturer,disruptor,17640.0
2018-03-11,10,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,1516.0
2018-03-11,10,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,1516.0
2018-03-25,12,3,1,2018,2018,purple,purple,manufacturer,disruptor,557483.0
2018-03-25,12,3,1,2018,2018,casper,casper,manufacturer,disruptor,262920.0
2018-03-25,12,3,1,2018,2018,Nectar,Nectar,manufacturer,disruptor,300087.0
2018-03-25,12,3,1,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,118980.0
2018-03-25,12,3,1,2018,2018,saatva,saatva,manufacturer,disruptor,222370.0
2018-03-25,12,3,1,2018,2018,leesa,leesa,manufacturer,disruptor,109610.0
2018-03-25,12,3,1,2018,2018,loom & leaf,saatva,manufacturer,disruptor,67065.0
2018-03-25,12,3,1,2018,2018,Nest Bedding,Nest Bedding,manufacturer,disruptor,38453.0
2018-03-25,12,3,1,2018,2018,Helix,Helix,manufacturer,disruptor,26434.0
2018-03-25,12,3,1,2018,2018,Avocado Mattress,Avocado Mattress,manufacturer,disruptor,30404.0
2018-03-25,12,3,1,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,53915.0
2018-04-08,14,4,2,2018,2018,saatva,saatva,manufacturer,disruptor,222302.0
2018-04-22,16,4,2,2018,2018,ghost bed,ghost bed,manufacturer,disruptor,28033.0
2017-05-14,19,5,2,2017,2017,cocoon,tsi,manufacturer,disruptor,13903.0
2017-05-14,19,5,2,2017,2017,leesa,leesa,manufacturer,disruptor,86971.0
2018-04-22,16,4,2,2018,2018,Nolah,Nolah,manufacturer,disruptor,7452.0
2018-04-22,16,4,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,6244.0
2018-04-22,16,4,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,6244.0
2018-04-29,17,4,2,2018,2018,purple,purple,manufacturer,disruptor,769678.0
2018-04-29,17,4,2,2018,2018,casper,casper,manufacturer,disruptor,388338.0
2018-04-29,17,4,2,2018,2018,Nectar,Nectar,manufacturer,disruptor,335796.0
2018-04-29,17,4,2,2018,2018,saatva,saatva,manufacturer,disruptor,167905.0
2018-04-29,17,4,2,2018,2018,tuft & needle,tuft & needle,manufacturer,disruptor,126554.0
2018-04-29,17,4,2,2018,2018,leesa,leesa,manufacturer,disruptor,104917.0
2018-04-29,17,4,2,2018,2018,loom & leaf,saatva,manufacturer,disruptor,58507.0
2017-07-30,30,7,3,2017,2017,leesa,leesa,manufacturer,disruptor,132357.0
2017-10-15,41,10,4,2017,2017,tempur-pedic,tsi,manufacturer,traditional,116688.0
2017-10-15,41,10,4,2017,2017,serta,ssb,manufacturer,traditional,58487.0
2017-10-15,41,10,4,2017,2017,simmons/beautyrest,ssb,manufacturer,traditional,27676.0
2017-10-15,41,10,4,2017,2017,sealy,tsi,manufacturer,traditional,24636.0
2017-10-15,41,10,4,2017,2017,stearns & foster,tsi,manufacturer,traditional,6195.0
2017-10-22,42,10,4,2017,2017,sleep number,select comfort,manufacturer,traditional,289628.0
2017-10-22,42,10,4,2017,2017,tempur-pedic,tsi,manufacturer,traditional,97866.0
2017-10-22,42,10,4,2017,2017,serta,ssb,manufacturer,traditional,56386.0
2017-05-21,20,5,2,2017,2017,cocoon,tsi,manufacturer,disruptor,17203.0
2017-05-28,21,5,2,2017,2017,cocoon,tsi,manufacturer,disruptor,19412.0
2018-02-11,6,2,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-02-11,6,2,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-02-11,6,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-02-11,6,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-02-18,7,2,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-02-18,7,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-02-18,7,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-02-25,8,2,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-02-25,8,2,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-02-25,8,2,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-02-25,8,2,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-03-04,9,3,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-03-04,9,3,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-03-04,9,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-03-04,9,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-03-11,10,3,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-03-11,10,3,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-03-11,10,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-03-11,10,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-03-18,11,3,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-03-18,11,3,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-03-18,11,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-03-18,11,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-03-25,12,3,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-03-25,12,3,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-03-25,12,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-03-25,12,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-04-01,13,3,1,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-04-01,13,3,1,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-04-01,13,3,1,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-04-01,13,3,1,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2018-04-08,14,4,2,2018,2018,Sapira Sleep,Leesa,manufacturer,disruptor,
2018-04-08,14,4,2,2018,2018,eight bed,eight bed,manufacturer,disruptor,
2018-04-08,14,4,2,2018,2018,Sleep Eve,Sleep Eve,manufacturer,disruptor,
2018-04-08,14,4,2,2018,2018,Eve Mattress,Sleep Eve,manufacturer,disruptor,
2017-06-04,22,6,2,2017,2017,cocoon,tsi,manufacturer,disruptor,21074.0
2017-06-11,23,6,2,2017,2017,cocoon,tsi,manufacturer,disruptor,12639.0
2017-06-18,24,6,2,2017,2017,casper,casper,manufacturer,disruptor,236360.0
2017-06-18,24,6,2,2017,2017,tuft & needle,tuft & needle,manufacturer,disruptor,129652.0
2017-06-18,24,6,2,2017,2017,saatva,saatva,manufacturer,disruptor,127624.0
